21584	10	27548	1905	1905
4755	5	8686	1948-##-##	1953-##-##
25386	11	27549	2009	2009
11	8	8773	1972-##-##	####-##-##
1937	0	6557	1919-01-01	1919-01-01
23747	10	27540	1118	1118
12882	11	27548	1987	1987
13454	10	27548	1908	1908
12322	11	27549	2011	2011
20610	11	27548	1938	1938
14479	10	27548	1902	1902
3690	2	7645	2008-##-##	####-##-##
16425	11	27548	1994	1994
26179	10	27548	1903	1903
1785	3	7943	1971-##-##	####-##-##
22366	11	27545	1615	1615
2567	4	2107	2010-##-##	####-##-##
18551	11	27540	1188	1188
11030	12	27548	1946	1946
24322	10	27548	1924	1924
19526	10	27547	1891	1891
15558	11	27548	1993	1993
15050	10	27547	1891	1891
11692	12	27549	2010	2010
14182	10	27545	1629	1629
19909	10	27542	1356	1356
25548	11	27548	1944	1944
18337	11	27543	1483	1483
10867	11	27548	1959	1959
19082	10	27548	1916	1916
19249	12	27548	1966	1966
16093	10	27547	1895	1895
562	7	6746	1916-06-23	1916-06-23
5342	9	10178	1939-##-##	####-##-##
1514	3	7983	1980-##-##	####-##-##
4221	3	7919	2006-##-##	####-##-##
3677	2	7467	2010-##-##	2011-##-##
17508	10	27548	1937	1937
21131	10	27547	1894	1894
1877	2	7361	1980-##-##	1986-##-##
23227	12	27548	1946	1946
20717	12	27548	1954	1954
2491	9	10617	2016-##-##	####-##-##
11625	11	27549	2013	2013
2733	0	6673	1951-05-20	1951-05-20
20902	10	27548	1920	1920
3279	4	2962	1937-##-##	1945-##-##
19711	10	27548	1927	1927
6391	10	27548	1985	1985
12666	11	27548	1958	1958
12110	12	27537	0882	0882
23946	11	27549	2011	2011
14804	10	27548	1900	1900
20394	11	27549	2006	2006
13508	11	27544	1501	1501
4269	3	7826	1917-##-##	####-##-##
14671	10	27548	1901	1901
993	10	27547	1898	1898
19917	11	27549	2015	2015
2787	7	6818	1939-05-15	1939-05-15
12592	11	27547	1847	1847
15548	10	27548	1906	1906
4214	3	8042	1906-##-##	####-##-##
4029	3	8106	1949-##-##	####-##-##
5702	9	9273	1893-##-##	1983-##-##
1786	6	6997	1948-##-##	####-##-##
17127	11	27548	1987	1987
4101	3	7998	2005-##-##	####-##-##
14561	12	27548	1919	1919
12348	10	27548	1973	1973
20073	11	27549	2003	2003
16489	11	27549	2014	2014
19520	10	27545	1629	1629
22351	10	27547	1893	1893
15055	11	27545	1666	1666
1286	8	8851	1990-##-##	2003-##-##
18863	10	27548	1948	1948
5481	9	8925	1897-##-##	####-##-##
1597	1	7034	2006-##-##	####-##-##
11233	10	27547	1871	1871
17440	10	27548	1932	1932
24603	11	27549	2017	2017
5723	9	6578	2003-##-##	2008-##-##
840	2	7743	2003-##-##	2005-##-##
25771	14	27548	1990	1990
1397	8	8768	1931-##-##	####-##-##
21941	12	27541	1218	1218
17520	10	27548	1912	1912
20590	10	27548	1921	1921
1391	1	6997	1982-##-##	####-##-##
15665	10	27548	1904	1904
18273	10	27547	1837	1837
17168	11	27548	1980	1980
18002	11	27548	1996	1996
22165	11	27548	1999	1999
13716	11	27548	1929	1929
19930	10	27545	1651	1651
18689	10	27548	1922	1922
11216	11	27548	1969	1969
5647	9	9548	1998-##-##	2000-##-##
19316	10	27548	1946	1946
24895	13	27549	2010	2010
5385	8	8793	2007-##-##	2009-##-##
3993	3	7823	1913-##-##	####-##-##
21558	11	27548	1959	1959
11231	10	27548	1976	1976
17542	10	27548	1913	1913
14552	10	27545	1655	1655
1356	2	7770	2014-##-##	####-##-##
18917	11	27548	1980	1980
3693	2	7718	2010-##-##	2011-##-##
15729	10	27547	1889	1889
18105	11	27549	2014	2014
24200	11	27549	2013	2013
25793	11	27549	2002	2002
290	0	6658	1927-##-##	1927-##-##
5386	8	8788	1923-##-##	####-##-##
13348	10	27548	1927	1927
14770	10	27548	1943	1943
20161	12	27548	1998	1998
25804	11	27548	1999	1999
23925	10	27548	1947	1947
3552	2	7360	1997-##-##	1998-##-##
14823	11	27548	1986	1986
3029	8	8780	1929-##-##	####-##-##
6377	9	10416	2011-##-##	2014-##-##
1086	4	1053	2015-##-##	####-##-##
18189	10	27548	1905	1905
11656	10	27547	1891	1891
3615	2	7791	1991-##-##	1992-##-##
21026	13	27548	1958	1958
20915	11	27548	1972	1972
23596	11	27548	1983	1983
5409	8	8800	2002-##-##	2015-##-##
2965	4	2694	1987-##-##	2003-##-##
21629	11	27548	1938	1938
26748	11	27548	1946	1946
5453	8	8836	1999-##-##	2007-##-##
15057	11	27548	1999	1999
2541	2	7438	2002-##-##	2004-##-##
5256	9	10193	1949-##-##	####-##-##
316	3	7829	2016-##-##	####-##-##
5605	11	27548	1920	1920
23891	10	27539	1073	1073
5674	9	9235	1867-##-##	####-##-##
25746	11	27548	1986	1986
26902	10	27548	1979	1979
4508	7	6557	2005-10-22	2005-10-22
14304	11	27549	2005	2005
629	6	6954	1964-##-##	1965-##-##
12946	10	27548	1941	1941
14979	10	27548	1907	1907
14441	10	27547	1888	1888
22908	11	27549	2012	2012
11619	11	27548	1952	1952
4022	3	7867	1970-##-##	####-##-##
26245	11	27548	1971	1971
14043	13	27546	1707	1707
22036	10	27548	1931	1931
21619	11	27548	1960	1960
11502	10	27548	1951	1951
2601	9	9362	1992-##-##	2003-##-##
539	0	6529	1832-02-11	1832-02-11
21973	10	27548	1984	1984
14054	10	27548	1949	1949
2146	0	6504	1971-08-27	1971-08-27
12906	11	27548	1992	1992
2894	0	6568	1969-02-08	1969-02-08
3204	0	6561	1979-10-04	1979-10-04
13878	10	27548	1951	1951
26616	11	27540	1172	1172
757	9	9194	100-##-##	1969-12-24
1957	3	8038	1985-##-##	####-##-##
5725	9	9304	1988-##-##	####-##-##
16592	11	27548	1982	1982
334	0	6506	1945-01-01	1945-01-01
14281	10	27548	1910	1910
23754	11	27548	1981	1981
5283	8	8841	1917-##-##	####-##-##
20086	12	27548	1927	1927
12524	11	27549	2010	2010
976	9	9645	2007-##-##	####-##-##
11904	10	27544	1575	1575
19519	10	27547	1889	1889
19794	11	27549	2008	2008
6197	9	10104	1986-##-##	####-##-##
15813	11	27549	2010	2010
3758	2	7307	2005-##-##	####-##-##
24381	10	27548	1919	1919
13154	10	27547	1892	1892
25751	10	27548	1936	1936
496	10	27548	1921	1921
773	0	5049	1973-08-02	1973-08-02
15381	11	27548	1981	1981
6116	9	9957	1970-##-##	####-##-##
27274	10	27548	1909	1909
14254	11	27548	1994	1994
26711	11	27548	1999	1999
13268	10	27548	1965	1965
14587	11	27548	1973	1973
22519	10	27548	1937	1937
16278	10	27546	1727	1727
18354	11	27549	2003	2003
969	0	6820	1982-07-23	1982-07-23
68	10	27548	1929	1929
13769	11	27549	2009	2009
4433	4	2679	1951-##-##	1978-##-##
23536	12	27548	1968	1968
22309	10	27547	1860	1860
26840	11	27546	1796	1796
1177	10	27548	1921	1921
11223	11	27548	1958	1958
13930	10	27542	1368	1368
19959	10	27548	1955	1955
21500	11	27549	2015	2015
5753	9	9364	1959-##-##	1960-##-##
16304	10	27544	1528	1528
21078	11	27548	1951	1951
23223	10	27547	1880	1880
17849	13	27546	1741	1741
22409	11	27548	1953	1953
21488	11	27548	1974	1974
6457	9	9731	1996-##-##	####-##-##
214	2	7585	2010-##-##	2011-##-##
5244	8	8775	2001-##-##	####-##-##
16133	11	27549	2009	2009
681	3	7943	1973-##-##	####-##-##
11433	10	27547	1842	1842
23026	11	27548	1971	1971
16142	11	27548	1910	1910
21639	10	27548	1927	1927
25755	10	27548	1952	1952
15877	12	27548	1901	1901
21754	10	27547	1889	1889
22116	13	27549	2009	2009
18791	11	27548	1972	1972
18830	10	27548	1921	1921
12030	10	27547	1886	1886
21575	11	27549	2004	2004
22648	10	27548	1903	1903
4279	7	6557	1962-10-01	1962-10-01
4054	3	7863	1964-##-##	####-##-##
13429	11	27547	1814	1814
13728	10	27547	1846	1846
17884	11	27548	1974	1974
2615	4	1714	1993-##-##	2004-##-##
12146	11	27549	2001	2001
20602	11	27549	2000	2000
10626	10	27547	1895	1895
2560	1	6968	1979-##-##	####-##-##
3901	11	27548	1970	1970
25327	10	27546	1748	1748
2424	3	7867	1986-##-##	####-##-##
22467	11	27548	1944	1944
3974	3	7988	1893-##-##	####-##-##
12093	11	27549	2000	2000
25923	10	27548	1969	1969
10967	10	27546	1788	1788
4014	6	7032	1974-##-##	####-##-##
18378	12	27548	1986	1986
1320	6	6980	1951-##-##	####-##-##
13055	10	27545	1601	1601
17875	10	27548	1917	1917
15188	10	27548	1911	1911
6107	9	9942	1957-##-##	1960-##-##
25991	11	27548	1984	1984
1438	2	7758	2007-##-##	####-##-##
19516	10	27548	1925	1925
1360	4	2465	1962-##-##	1970-##-##
27431	11	27548	1985	1985
5816	11	27548	1939	1939
27	3	7896	1994-##-##	####-##-##
3146	9	9854	1993-##-##	####-##-##
20885	11	27548	1962	1962
3966	9	10026	2014-##-##	####-##-##
17859	10	27548	1978	1978
5591	9	9110	2009-10-##	####-##-##
18805	10	27548	1916	1916
4943	5	8456	100-##-##	####-##-##
21468	10	27548	1906	1906
19977	11	27547	1861	1861
16354	10	27547	1878	1878
27407	11	27542	1335	1335
27050	10	27548	1985	1985
1	0	6499	1948-03-31	1948-03-31
23418	11	27548	1971	1971
27314	11	27549	2006	2006
5223	6	8741	1952-##-##	####-##-##
2434	0	6654	1951-04-12	1951-04-12
21318	10	27548	1922	1922
26382	11	27547	1860	1860
16955	11	27548	1998	1998
25272	10	27547	1875	1875
23599	11	27548	1927	1927
1559	0	6673	1974-07-23	1974-07-23
4898	5	8412	1991-##-##	2007-##-##
26720	11	27548	1955	1955
25758	11	27549	2015	2015
24591	11	27548	1996	1996
26545	11	27548	1973	1973
14784	10	27547	1826	1826
20360	10	27546	1777	1777
18840	10	27548	1939	1939
1332	3	7905	2010-##-##	####-##-##
3560	2	7637	2003-##-##	2007-##-##
24857	11	27546	1751	1751
17546	11	27548	1966	1966
12570	10	27548	1973	1973
21358	11	27548	1966	1966
11852	10	27548	1908	1908
18874	10	27548	1932	1932
2339	3	7836	1964-##-##	####-##-##
4602	4	4390	1935-##-##	1954-##-##
21055	10	27547	1879	1879
1203	3	7834	1982-##-##	####-##-##
18999	11	27548	1940	1940
26726	11	27547	1836	1836
3410	1	7041	1977-##-##	2006-##-##
25435	12	27548	1981	1981
14151	11	27549	2007	2007
272	7	6634	2002-03-24	2002-03-24
16017	10	27548	1922	1922
25325	10	27548	1903	1903
5039	5	8664	100-##-##	####-##-##
5584	12	27548	1932	1932
14313	10	27547	1841	1841
24996	11	27548	1987	1987
2246	0	6863	1849-04-25	1849-04-25
409	4	70	1992-##-##	1993-##-##
3417	1	7074	1973-##-##	1980-##-##
24299	12	27548	1925	1925
19438	13	27548	1975	1975
4399	8	8785	1946-##-##	1973-##-##
19029	11	27548	1980	1980
16557	10	27548	1988	1988
4460	7	6827	1982-11-24	1982-11-24
5199	6	8721	1944-##-##	####-##-##
15635	11	27549	2006	2006
3048	2	7348	2005-##-##	2006-##-##
3875	3	8065	1885-##-##	####-##-##
18409	11	27548	1973	1973
17065	12	27549	2004	2004
14145	10	27547	1833	1833
48	2	7337	2003-##-##	2007-##-##
3982	3	7941	1975-##-##	####-##-##
779	2	7721	1989-##-##	1992-##-##
3205	6	6993	1965-##-##	####-##-##
18145	10	27548	1920	1920
24177	10	27548	1939	1939
1060	8	8776	1912-##-##	1916-##-##
20776	11	27548	1994	1994
15290	11	27537	0814	0814
11399	12	27548	1972	1972
24238	11	27548	1953	1953
22605	10	27543	1472	1472
13765	11	27548	1948	1948
4173	3	8138	1980-##-##	####-##-##
20138	12	27548	1966	1966
19748	11	27548	1928	1928
23702	10	27547	1891	1891
17555	11	27548	1964	1964
20251	10	27548	1932	1932
5027	5	8546	2004-##-##	2008-##-##
21007	10	27548	1933	1933
21921	11	27548	1930	1930
5378	8	8779	1945-##-##	####-##-##
21526	11	27548	1973	1973
1912	3	7980	2003-##-##	####-##-##
20306	10	27546	1785	1785
654	4	1927	2000-##-##	2014-##-##
16062	11	27548	1959	1959
26294	10	27548	1980	1980
27090	10	27543	1463	1463
16692	12	27548	1982	1982
597	10	27547	1878	1878
17436	10	27548	1918	1918
659	0	6504	1971-09-04	1971-09-04
3276	2	7215	2000-##-##	####-##-##
1928	4	1482	2008-##-##	####-##-##
26731	10	27548	1917	1917
12058	10	27548	1940	1940
19017	11	27549	2009	2009
13741	11	27549	2014	2014
27150	11	27549	2016	2016
12448	11	27548	1982	1982
21473	11	27539	1026	1026
22787	11	27542	1343	1343
10883	10	27546	1757	1757
25988	11	27548	1951	1951
14769	13	27548	1992	1992
18323	10	27547	1884	1884
17717	11	27549	2014	2014
6038	9	9810	1959-##-##	1953-##-##
12606	10	27548	1911	1911
536	4	4365	1911-##-##	1920-##-##
217	0	6623	1930-04-03	1930-04-03
12706	11	27549	2007	2007
476	9	9338	2011-##-##	####-##-##
22965	11	27548	1935	1935
13846	10	27547	1856	1856
14205	11	27548	1923	1923
13545	10	27548	1920	1920
1722	8	8893	1989-##-##	2004-##-##
3716	2	7769	2016-##-##	####-##-##
15153	11	27548	1965	1965
22580	10	27548	1930	1930
18777	11	27548	1967	1967
2069	0	6560	1977-03-19	1977-03-19
27355	11	27548	1989	1989
15582	10	27547	1896	1896
2310	4	2698	2005-##-##	####-##-##
2690	0	6701	1970-01-22	1970-01-22
20227	10	27541	1272	1272
16524	10	27547	1887	1887
25731	11	27541	1251	1251
19535	12	27548	1994	1994
4359	8	8881	1998-##-##	2009-##-##
1753	3	7842	1995-##-##	####-##-##
17406	10	27547	1881	1881
240	4	2151	1978-##-##	1982-##-##
13840	13	27548	1959	1959
13192	12	27548	1944	1944
22439	12	27549	2000	2000
15269	11	27549	2006	2006
5220	6	8734	1917-##-##	####-##-##
5621	9	9151	2013-02-##	####-##-##
17804	10	27547	1881	1881
24186	11	27548	1967	1967
23933	11	27548	1968	1968
10965	11	27549	2002	2002
2510	0	6550	1878-01-16	1878-01-16
19144	11	27548	1962	1962
2009	6	7032	1989-##-##	####-##-##
23591	11	27549	2003	2003
27260	10	27548	1934	1934
24230	12	27548	1977	1977
25879	11	27549	2014	2014
26360	11	27548	1987	1987
18705	10	27541	1239	1239
16515	13	27548	1993	1993
15114	10	27548	1919	1919
2030	4	3182	1975-##-##	####-##-##
24451	11	27548	1912	1912
5434	8	8843	1998-##-##	2007-##-##
775	0	6519	1972-06-08	1972-06-08
836	0	6543	1935-12-01	1935-12-01
11978	11	27548	1955	1955
3451	3	7898	1999-##-##	####-##-##
16889	11	27548	1947	1947
13263	10	27548	1946	1946
15312	11	27549	2014	2014
2279	4	971	1972-##-##	####-##-##
23885	10	27546	1765	1765
21576	10	27548	1903	1903
26344	11	27548	1975	1975
13056	11	27549	2009	2009
19155	11	27548	1958	1958
1487	4	366	1944-##-##	1989-##-##
18838	10	27548	1910	1910
16113	10	27548	1944	1944
3070	4	43	1991-##-##	####-##-##
3319	8	8857	1994-##-##	####-##-##
1658	7	6622	1987-03-02	1987-03-02
3154	4	4406	1941-##-##	1967-##-##
724	3	7833	1946-##-##	####-##-##
12911	10	27547	1883	1883
2802	3	7929	2014-##-##	####-##-##
27463	11	27549	2001	2001
11111	12	27545	1666	1666
4007	3	7858	2008-##-##	####-##-##
3970	3	8022	1793-##-##	1794-##-##
3970	7	6580	1834-01-20	1834-01-20
2604	4	909	2001-10-##	####-##-##
24806	10	27546	1792	1792
20007	10	27548	1956	1956
12949	11	27549	2016	2016
4489	4	1869	1969-##-##	1975-##-##
25075	11	27548	1925	1925
12990	10	27548	1903	1903
13368	11	27549	2017	2017
11254	11	27547	1830	1830
15425	12	27548	1973	1973
14013	10	27548	1916	1916
20362	11	27548	1999	1999
11249	10	27548	1925	1925
4346	4	2880	1947-##-##	1990-##-##
17817	11	27548	1908	1908
18732	10	27547	1882	1882
18448	10	27547	1883	1883
4060	3	7817	2009-##-##	####-##-##
12134	10	27548	1942	1942
21533	11	27548	1958	1958
2383	0	6524	1951-04-07	1951-04-07
18423	10	27547	1821	1821
16340	11	27548	1958	1958
2600	8	8808	1994-##-##	####-##-##
10777	11	27544	1506	1506
17053	10	27548	1974	1974
10986	12	27548	1988	1988
1624	6	6980	1978-##-##	####-##-##
12245	10	27541	1260	1260
11611	11	27548	1959	1959
1134	7	6512	1983-12-27	1983-12-27
14978	12	27548	1908	1908
17167	11	27548	1992	1992
21696	10	27548	1970	1970
20670	11	27549	2010	2010
4098	3	7857	1923-##-##	####-##-##
13942	10	27542	1374	1374
2705	0	6633	1970-09-29	1970-09-29
22121	10	27548	1913	1913
414	9	10148	1983-##-##	####-##-##
17767	11	27548	1984	1984
12823	11	27548	1939	1939
24215	10	27548	1938	1938
1537	4	1846	2003-##-##	####-##-##
4841	5	8352	100-##-##	####-##-##
24956	10	27548	1906	1906
27451	11	27548	1991	1991
14694	10	27548	1919	1919
12257	13	27549	2001	2001
26241	12	27542	1351	1351
15275	11	27547	1805	1805
23081	11	27548	1912	1912
15994	11	27548	1981	1981
26239	11	27549	2009	2009
24185	12	27548	1972	1972
12417	10	27548	1966	1966
4857	5	8288	1996-##-##	2004-##-##
24032	10	27548	1912	1912
10805	10	27547	1893	1893
25174	12	27549	2007	2007
13553	10	27548	1981	1981
16666	10	27546	1768	1768
3534	2	7577	2006-##-##	####-##-##
15037	10	27544	1561	1561
15278	10	27548	1984	1984
26496	10	27546	1765	1765
24344	10	27548	1971	1971
3761	2	7394	2009-##-##	2013-##-##
6	4	1296	2011-##-##	####-##-##
14785	11	27549	2013	2013
5045	5	8512	1996-##-##	2003-##-##
12567	11	27547	1819	1819
20812	11	27548	1947	1947
13402	11	27548	1988	1988
20858	12	27548	1965	1965
10872	11	27548	1994	1994
23474	13	27549	2001	2001
4984	5	8494	100-##-##	####-##-##
21457	11	27548	1966	1966
2344	7	6877	1930-07-08	1930-07-08
13384	12	27548	1985	1985
22979	10	27548	1938	1938
25359	10	27548	1941	1941
26684	10	27548	1937	1937
19299	11	27548	1999	1999
3674	2	7780	2013-##-##	2016-##-##
926	0	6502	1891-11-22	1891-11-22
24426	10	27548	1930	1930
13718	10	27546	1721	1721
16416	10	27548	1925	1925
15966	12	27549	2008	2008
4124	3	7922	1987-##-##	1990-##-##
5554	9	9040	2001-##-##	2004-##-##
22256	11	27549	2004	2004
15882	10	27547	1862	1862
21464	10	27548	1906	1906
11789	11	27548	1990	1990
4938	5	8452	1926-##-##	####-##-##
22611	10	27545	1628	1628
17927	11	27549	2013	2013
13379	10	27547	1897	1897
4667	5	8175	2015-##-##	####-##-##
21009	11	27549	2004	2004
21446	11	27548	1954	1954
6181	9	10070	988-##-##	####-##-##
12474	12	27548	1986	1986
26067	12	27549	2001	2001
15029	10	27546	1770	1770
3609	2	7538	2013-##-##	2015-##-##
20959	10	27548	1909	1909
1662	2	7804	2011-##-##	####-##-##
23949	10	27548	1926	1926
13359	11	27548	1976	1976
16601	10	27547	1889	1889
21067	11	27548	1965	1965
3526	2	7728	2005-##-##	2008-##-##
24366	11	27548	1931	1931
26355	11	27548	1969	1969
770	0	6632	1959-07-31	1959-07-31
15601	12	27548	1974	1974
2008	8	8821	2009-##-##	####-##-##
3754	2	7478	1986-##-##	####-##-##
25761	10	27548	1942	1942
17662	11	27547	1831	1831
3224	4	1627	2008-##-##	####-##-##
17657	10	27548	1928	1928
1819	8	8850	1997-##-##	2000-##-##
24559	10	27548	1979	1979
14637	10	27548	1912	1912
962	0	6561	1888-09-26	1888-09-26
24781	12	27549	2013	2013
6118	9	9961	1590-##-##	####-##-##
24936	11	27547	1820	1820
3528	2	7244	2003-##-##	2004-##-##
20392	10	27548	1929	1929
2370	10	27548	1924	1924
24168	11	27548	1951	1951
3604	2	7402	1998-##-##	2000-##-##
6006	9	10054	1992-##-##	####-##-##
15694	12	27548	1987	1987
17792	11	27548	1994	1994
21293	10	27547	1889	1889
19069	10	27540	1120	1120
18205	10	27548	1902	1902
25621	11	27549	2013	2013
20412	10	27548	1919	1919
5029	10	27547	1837	1837
26265	10	27548	1910	1910
1160	0	5152	1893-08-06	1893-08-06
2231	2	7236	2001-##-##	####-##-##
1979	10	27548	1929	1929
11826	11	27547	1820	1820
13806	13	27548	1975	1975
3782	2	7427	2005-##-##	2006-##-##
18429	11	27542	1360	1360
17828	11	27548	1998	1998
17556	11	27548	1947	1947
3251	0	6677	1924-06-07	1924-06-07
14510	10	27547	1857	1857
22968	10	27547	1879	1879
22800	11	27548	1963	1963
23907	10	27548	1903	1903
24126	12	27548	1982	1982
10666	10	27548	1939	1939
26290	11	27548	1967	1967
24862	11	27548	1995	1995
14331	11	27542	1394	1394
22801	10	27547	1896	1896
4911	5	8427	2015-##-##	####-##-##
6685	12	27546	1790	1790
19271	10	27548	1928	1928
13888	12	27548	1938	1938
16674	11	27548	1968	1968
19963	11	27547	1831	1831
11984	12	27548	1995	1995
1327	4	2450	1957-03-15	####-##-##
3984	3	7817	2003-##-##	####-##-##
25504	10	27547	1826	1826
24343	10	27547	1892	1892
14244	12	27549	2012	2012
11478	10	27548	1969	1969
19312	11	27549	2000	2000
2420	2	7705	2010-##-##	####-##-##
11263	12	27548	1984	1984
15659	10	27547	1840	1840
6270	9	10223	2006-##-##	####-##-##
15291	10	27547	1809	1809
24056	12	27548	1992	1992
12431	11	27549	2000	2000
485	0	6516	1926-12-21	1926-12-21
22630	10	27548	1912	1912
2689	0	6742	1858-##-##	1858-##-##
23487	10	27548	1952	1952
14456	11	27547	1873	1873
1631	4	2264	1957-##-##	1967-##-##
25372	12	27547	1839	1839
12558	10	27548	1922	1922
12755	10	27548	1907	1907
515	0	6683	1965-05-07	1965-05-07
15324	11	27548	1979	1979
1550	4	188	1984-##-##	2010-##-##
16859	11	27548	1995	1995
12129	11	27548	1974	1974
4254	3	8143	2009-##-##	####-##-##
6281	9	10243	1959-##-##	1967-##-##
13531	11	27545	1603	1603
12231	10	27548	1924	1924
26863	10	27547	1888	1888
3690	2	7545	2014-##-##	####-##-##
23988	10	27548	1930	1930
2644	4	2665	1956-##-##	####-##-##
15965	11	27548	1994	1994
21895	10	27548	1913	1913
18226	10	27548	1980	1980
3976	3	7823	2013-##-##	####-##-##
20808	11	27548	1964	1964
18801	13	27548	1967	1967
16801	12	27547	1871	1871
20135	11	27541	1214	1214
13785	11	27548	1970	1970
20857	12	27533	0493	0493
25114	10	27548	1919	1919
11373	10	27541	1299	1299
11325	12	27547	1812	1812
16613	10	27547	1815	1815
13413	10	27548	1927	1927
19256	12	27548	1926	1926
14249	10	27548	1932	1932
4573	11	27547	1836	1836
2328	0	6814	1957-01-16	1957-01-16
1448	0	6543	1938-05-19	1938-05-19
2431	0	6510	1882-04-23	1882-04-23
26955	10	27548	1982	1982
1929	0	6708	1957-01-12	1957-01-12
5370	9	10595	1998-##-##	####-##-##
6440	9	10539	1983-##-##	####-##-##
21648	11	27546	1757	1757
11698	10	27548	1906	1906
21020	11	27548	1992	1992
18389	12	27549	2002	2002
21317	10	27548	1901	1901
513	4	2645	2011-02-11	####-##-##
11778	11	27548	1979	1979
17355	10	27548	1959	1959
23475	11	27545	1609	1609
23136	10	27548	1908	1908
11733	11	27548	1942	1942
1005	3	7912	2016-##-##	####-##-##
23229	10	27548	1908	1908
197	2	7449	2012-##-##	####-##-##
16530	12	27548	1985	1985
18048	10	27547	1890	1890
11419	11	27548	1994	1994
2423	6	6980	1999-##-##	####-##-##
1733	4	1160	1921-##-##	1961-##-##
25264	12	27548	1975	1975
1827	8	8775	1998-##-##	####-##-##
22590	13	27549	2003	2003
18036	14	27548	1936	1936
14398	11	27549	2008	2008
1998	2	7737	2004-##-##	2014-##-##
25086	11	27548	1993	1993
2778	2	7755	2012-##-##	2014-##-##
4046	3	7854	1988-##-##	####-##-##
27303	12	27549	2004	2004
14124	10	27547	1817	1817
18196	10	27541	1280	1280
2648	9	9813	2002-##-##	####-##-##
22049	10	27547	1809	1809
6015	9	10307	2013-##-##	####-##-##
13697	10	27548	1908	1908
5237	8	8769	1955-##-##	1965-##-##
11840	13	27548	1944	1944
26045	11	27548	1973	1973
21890	10	27547	1869	1869
4042	10	27548	1908	1908
991	8	8769	1872-##-##	####-##-##
10820	11	27543	1458	1458
23827	11	27549	2011	2011
13163	11	27549	2001	2001
11269	11	27549	2014	2014
24273	11	27548	1985	1985
4117	10	27548	1930	1930
10674	11	27548	1948	1948
5680	9	10277	360-##-##	####-##-##
26867	11	27549	2010	2010
1812	4	1563	1993-##-##	2015-##-##
1275	4	4517	1959-##-##	1966-##-##
18755	12	27548	1920	1920
2903	3	7954	2006-##-##	####-##-##
27102	11	27548	1984	1984
24406	13	27548	1969	1969
27319	10	27548	1911	1911
3617	2	7471	2007-##-##	2009-##-##
13428	10	27548	1910	1910
13196	10	27548	1928	1928
19502	10	27547	1804	1804
15864	12	27549	2011	2011
15463	11	27548	1979	1979
4008	3	8090	2012-##-##	####-##-##
22916	11	27548	1949	1949
3241	0	6520	1953-12-03	1953-12-03
14892	11	27549	2001	2001
14872	10	27548	1941	1941
20386	11	27549	2003	2003
21801	11	27549	2016	2016
25142	10	27548	1907	1907
25883	10	27547	1889	1889
24809	10	27548	1915	1915
6077	9	9882	1992-##-##	####-##-##
13511	11	27548	1991	1991
26135	11	27549	2010	2010
25078	10	27548	1924	1924
13782	10	27539	1095	1095
23031	10	27547	1893	1893
26277	10	27548	1911	1911
5033	5	8311	2010-##-##	2013-##-##
20650	11	27548	1943	1943
11610	11	27548	1972	1972
22774	11	27548	1996	1996
2384	0	6935	1947-05-18	1947-05-18
26127	10	27548	1910	1910
5534	9	9005	1969-##-##	####-##-##
12268	10	27548	1901	1901
23953	11	27549	2003	2003
19900	10	27548	1936	1936
17948	10	27548	1928	1928
22312	11	27548	1927	1927
20177	10	27548	1911	1911
18763	10	27548	1912	1912
27233	10	27547	1865	1865
22956	11	27540	1164	1164
1618	4	2485	1985-##-##	####-##-##
25418	10	27548	1906	1906
24947	11	27530	0180	0180
23956	10	27543	1440	1440
12174	11	27548	1996	1996
1110	10	27548	1987	1987
18425	10	27543	1461	1461
2480	0	6667	1876-06-11	1876-06-11
17909	10	27548	1931	1931
3944	3	8054	1964-##-##	####-##-##
20550	11	27547	1837	1837
556	0	6736	1990-06-22	1990-06-22
24896	11	27548	1965	1965
23793	10	27541	1244	1244
22857	10	27548	1910	1910
27005	13	27548	1992	1992
26307	12	27547	1811	1811
5331	8	8779	1944-##-##	####-##-##
3614	2	7454	2008-##-##	2009-##-##
20456	11	27550	2161	2161
15637	11	27548	1946	1946
2920	2	7404	2010-##-##	2011-##-##
2100	0	6502	1984-01-15	1984-01-15
20931	12	27547	1868	1868
20869	10	27548	1911	1911
15754	10	27548	1934	1934
13260	12	27549	2005	2005
27353	10	27546	1753	1753
826	1	7006	2005-##-##	2011-##-##
20214	10	27548	1938	1938
11663	11	27549	2015	2015
14	0	6511	1872-08-02	1872-08-02
27287	10	27548	1913	1913
20067	10	27547	1898	1898
20095	11	27548	1994	1994
1017	4	4367	1963-##-##	1967-##-##
17769	11	27549	2001	2001
21865	11	27541	1281	1281
288	0	6657	1935-09-21	1935-09-21
2194	0	6769	1907-12-05	1907-12-05
13656	12	27548	1994	1994
26851	10	27548	1975	1975
1078	2	7393	1995-##-##	####-##-##
4067	3	7842	1965-##-##	####-##-##
717	0	6543	1917-08-06	1917-08-06
20379	10	27537	0810	0810
13340	10	27548	1910	1910
12976	10	27548	1936	1936
557	6	6971	1989-##-##	1993-##-##
2013	0	6537	1956-12-30	1956-12-30
17062	10	27547	1864	1864
3193	8	8773	2016-##-##	2016-##-##
20703	11	27540	1198	1198
788	0	6530	1929-06-17	1929-06-17
27317	12	27547	1850	1850
3633	2	7226	2002-##-##	2003-##-##
22729	11	27547	1860	1860
