2565	9	26565	2002-##-##	####-##-##
23087	11	27566	1984	1984
783	8	25715	2011-##-##	####-##-##
20190	11	27693	1932	1932
9267	10	27734	1897	1897
19541	13	27603	2009	2009
18240	11	27594	1990	1990
20184	10	27673	1977	1977
2053	9	26888	1978-##-##	####-##-##
20177	10	27738	1944	1944
11183	11	27650	1960	1960
17913	10	28089	1583	1583
14760	11	27554	1994	1994
11907	10	27588	1906	1906
10455	11	27639	1999	1999
13379	10	28175	1238	1238
7438	10	27734	1897	1897
4859	5	25109	1982-##-##	1987-##-##
22678	10	27725	1969	1969
12215	11	27554	1994	1994
6727	11	27591	1997	1997
7922	11	27689	1968	1968
13076	11	27603	2009	2009
22758	11	27930	1212	1212
12518	10	27663	1912	1912
22528	11	27605	1981	1981
14170	11	27683	2002	2002
6981	10	27543	1904	1904
17781	10	27539	1894	1894
23040	10	27569	1930	1930
10731	12	28302	0981	0981
1113	4	1750	1950-##-##	1955-##-##
2501	8	25763	1913-##-##	####-##-##
17938	10	27652	1967	1967
5789	9	26347	1922-##-##	####-##-##
16296	11	27615	2003	2003
22071	10	27605	1981	1981
11519	10	27578	1876	1876
8439	10	27662	1922	1922
19509	10	27593	1921	1921
20373	11	27640	2008	2008
12370	10	27659	1928	1928
375	11	27636	1875	1875
15851	12	27965	1552	1552
4453	7	23758	2007-11-19	2007-11-19
20539	10	27604	1976	1976
21832	10	27559	1926	1926
10644	11	27541	2006	2006
5250	8	25735	1909-##-##	####-##-##
19018	10	27721	1886	1886
2478	0	23805	1970-10-31	1970-10-31
11392	10	27608	1982	1982
12529	10	27674	1931	1931
16767	10	28449	0668	0668
1271	0	23845	1915-05-15	1915-05-15
14403	10	27648	1940	1940
13935	11	27594	1990	1990
16706	11	27642	1973	1973
12560	12	27736	1945	1945
972	0	23504	1985-05-15	1985-05-15
6749	11	28288	1219	1219
16470	11	27765	1833	1833
13983	10	27626	1917	1917
6794	10	27695	1840	1840
17904	10	27613	1898	1898
12812	10	27701	1889	1889
16332	11	27665	2017	2017
8135	10	27596	1918	1918
5210	6	24128	1947-##-##	####-##-##
20729	10	27585	1913	1913
2052	0	23525	1904-02-20	1904-02-20
22206	10	27549	1924	1924
8478	13	27647	1978	1978
8216	11	27732	1837	1837
23156	10	27670	1916	1916
9051	10	27581	1884	1884
3660	2	24329	2007-##-##	2008-##-##
9302	10	27559	1926	1926
644	4	1167	1971-##-##	####-##-##
15908	12	27604	1976	1976
15657	13	27696	2011	2011
9822	11	27562	2004	2004
2275	0	23830	1920-08-03	1920-08-03
19648	10	27601	1900	1900
10007	11	27609	1965	1965
10473	11	27544	1983	1983
19746	11	27591	1997	1997
2092	2	24519	2002-##-##	2011-##-##
6675	10	27559	1926	1926
23397	11	27619	1962	1962
14862	10	27698	1914	1914
6606	10	27622	1936	1936
15870	10	27550	1959	1959
16533	13	27694	1986	1986
5179	5	25647	1985-##-##	1992-##-##
20002	10	27605	1981	1981
14785	10	27569	1930	1930
13724	10	27806	1871	1871
13842	10	27698	1914	1914
6967	12	27736	1945	1945
13643	10	27915	1847	1847
15660	10	27733	1850	1850
4373	10	27670	1916	1916
1693	9	27101	12##-##-##	19##-##-##
4749	5	25211	2014-##-##	2015-##-##
11841	12	27639	1999	1999
5539	9	25934	2006-##-##	####-##-##
1665	6	25675	1993-##-##	1996-##-##
9006	10	27899	1877	1877
13049	11	27594	1990	1990
4900	5	25368	2016-10-17	2016-10-17
7417	11	27623	2015	2015
9921	11	27569	1930	1930
6902	12	27639	1999	1999
18774	10	27647	1978	1978
18524	10	27721	1886	1886
19805	10	27778	1835	1835
20363	11	27585	1913	1913
4769	5	25230	100-##-##	####-##-##
7206	10	27659	1928	1928
1359	0	23767	1917-04-26	1917-04-26
1794	9	26257	1953-##-##	####-##-##
3379	1	24061	2010-##-##	####-##-##
19996	14	28145	1712	1712
20217	12	27541	2006	2006
4871	5	25343	2013-##-##	####-##-##
2351	0	10230	1956-05-03	1956-05-03
11317	12	27605	1981	1981
7824	11	27577	1992	1992
3284	0	23614	1948-06-06	1948-06-06
17256	10	27663	1912	1912
19922	11	27570	2016	2016
15279	12	27639	1999	1999
13133	10	27604	1976	1976
1741	7	23568	1961-12-20	1961-12-20
16320	10	27553	1935	1935
756	0	23761	1975-10-16	1975-10-16
8927	12	27541	2006	2006
9661	12	27541	2006	2006
21546	11	27651	1972	1972
16889	10	28066	1582	1582
10368	11	27806	1871	1871
6331	9	27238	2012-##-##	####-##-##
14762	11	27568	1980	1980
4302	4	4600	1942-##-##	2014-##-##
2613	0	23904	1889-11-14	1889-11-14
18071	12	27540	2005	2005
7688	10	27613	1898	1898
20398	11	28422	1627	1627
6839	11	27548	1949	1949
13791	11	28590	0929	0929
20121	10	27602	1895	1895
13787	11	27639	1999	1999
2138	7	23533	1990-10-04	1990-10-04
18342	11	27537	2000	2000
10147	11	27615	2003	2003
15197	11	27572	1993	1993
21725	11	27608	1982	1982
9353	10	27557	1905	1905
15982	10	27716	1907	1907
1075	9	27069	1898-##-##	####-##-##
5323	8	25721	1856-##-##	1900-##-##
544	0	23533	1951-06-28	1951-06-28
14988	13	27598	1996	1996
2261	4	0	1967-##-##	1980-##-##
17835	10	27653	1937	1937
21240	12	27548	1949	1949
17955	11	27594	1990	1990
20905	10	27857	1418	1418
1941	0	23889	1897-10-08	1897-10-08
7349	10	27561	1934	1934
20288	10	27748	1909	1909
8951	11	27534	1987	1987
5909	9	26531	1897-##-##	####-##-##
18454	11	27570	2016	2016
20404	12	28043	1654	1654
3778	2	24735	2013-##-##	####-##-##
14803	11	28348	1190	1190
20123	11	27591	1997	1997
3612	2	24330	2006-##-##	####-##-##
13968	11	27720	1956	1956
5550	9	27370	-428-##-##	####-##-##
356	0	23513	1964-08-04	1964-08-04
14038	11	27566	1984	1984
16313	14	27650	1960	1960
14547	11	27694	1986	1986
19645	11	27563	1966	1966
46	7	23555	1944-08-31	1944-08-31
7350	10	27649	1903	1903
18354	11	27545	1998	1998
6659	12	27643	0918	0918
12899	10	27807	1790	1790
2858	0	23832	1983-02-16	1983-02-16
3706	2	24442	2008-##-##	####-##-##
21010	10	27656	1957	1957
19255	13	27562	2004	2004
19303	12	27604	1976	1976
5458	8	25724	1949-##-##	####-##-##
6707	11	27625	1915	1915
19174	11	27619	1962	1962
21724	11	27605	1981	1981
10922	10	27604	1976	1976
11467	11	27541	2006	2006
22433	11	27770	1854	1854
8590	10	27597	1939	1939
10086	10	28059	1759	1759
1972	4	3178	1983-##-##	####-##-##
4426	4	4421	1936-##-##	1937-##-##
4994	5	25464	2011-##-##	####-##-##
6775	12	27647	1978	1978
20949	12	27647	1978	1978
13880	10	28638	0760	0760
2925	4	2417	2011-##-##	####-##-##
5002	5	25475	100-##-##	####-##-##
2930	3	25048	2006-##-##	####-##-##
2140	7	23925	2006-08-13	2006-08-13
11559	10	27606	1899	1899
22652	10	27601	1900	1900
17814	11	27674	1931	1931
7562	11	27609	1965	1965
6983	11	27603	2009	2009
22821	10	27659	1928	1928
14457	11	27577	1992	1992
8523	10	27565	1910	1910
17028	11	27673	1977	1977
7067	11	27568	1980	1980
7844	11	27617	1970	1970
9797	11	27585	1913	1913
19012	10	27655	1943	1943
11230	12	27551	2013	2013
20792	11	27673	1977	1977
21519	10	27593	1921	1921
8211	13	27678	1933	1933
4755	5	25538	1948-##-##	1965-##-##
18120	11	27617	1970	1970
22490	10	27543	1904	1904
5628	9	26084	2007-##-##	####-##-##
15656	12	28304	1674	1674
14004	12	27559	1926	1926
17036	13	27533	2010	2010
2911	0	23525	1969-04-03	1969-04-03
15293	10	27681	1883	1883
17142	11	27540	2005	2005
12792	12	27827	1154	1154
13052	10	27667	1953	1953
23370	11	27831	1776	1776
4944	5	25147	1920-##-##	####-##-##
16150	11	27665	2017	2017
16790	11	27619	1962	1962
8653	11	27554	1994	1994
12632	10	27736	1945	1945
2458	0	23755	1960-02-28	1960-02-28
11288	13	27750	1517	1517
18124	10	27606	1899	1899
19280	10	27585	1913	1913
22830	12	27563	1966	1966
18553	10	27739	1861	1861
1277	7	23747	1994-03-13	1994-03-13
7569	10	27795	1166	1166
6990	10	27557	1905	1905
19763	10	28310	1554	1554
2677	8	25769	1990-##-##	####-##-##
14368	10	27607	1952	1952
14648	12	27571	1892	1892
10151	10	27557	1905	1905
4811	13	27570	2016	2016
18759	10	27543	1904	1904
3223	10	27613	1898	1898
10146	11	27617	1970	1970
16473	10	27532	1942	1942
14879	11	27547	2014	2014
4629	4	2481	1943-##-##	1997-##-##
16281	11	27633	1947	1947
21883	10	27734	1897	1897
21248	10	28024	1345	1345
20617	11	28789	0406	0406
7326	11	27623	2015	2015
15430	10	27760	1925	1925
6307	9	27204	1975-##-##	1967-##-##
13795	10	27647	1978	1978
15691	10	27658	1872	1872
5290	8	25715	1828-##-##	####-##-##
18621	11	27736	1945	1945
6048	9	26937	2008-##-##	####-##-##
15162	13	27615	2003	2003
13122	10	27742	1920	1920
290	8	25777	1959-##-##	1962-##-##
20207	11	27564	1979	1979
17867	10	27674	1931	1931
22818	10	27716	1907	1907
11002	11	27639	1999	1999
3268	0	23631	1946-11-02	1946-11-02
22956	10	27895	1863	1863
15515	10	27708	1836	1836
22419	11	27603	2009	2009
11574	10	27788	1848	1848
13824	10	27574	1881	1881
15332	12	27559	1926	1926
7505	10	27670	1916	1916
3123	0	23636	1935-02-15	1935-02-15
792	4	4550	1970-##-##	####-##-##
16764	10	28099	1404	1404
252	0	23513	1867-10-21	1867-10-21
22168	10	27536	1873	1873
21667	12	27972	0843	0843
19355	10	27584	1989	1989
322	4	2627	1920-##-##	1935-##-##
8121	10	27673	1977	1977
6544	10	27655	1943	1943
18003	10	27674	1931	1931
7698	13	27598	1996	1996
20457	10	27659	1928	1928
13802	11	28299	1028	1028
21193	10	27583	1902	1902
16221	10	27691	1911	1911
7374	11	27746	1885	1885
9501	10	27538	1964	1964
12760	10	27592	1929	1929
6763	11	27570	2016	2016
11029	11	27623	2015	2015
19655	11	27595	2012	2012
3001	2	24372	2012-##-##	2014-##-##
22896	11	27642	1973	1973
22228	12	27570	2016	2016
6594	10	28472	0777	0777
9986	10	27662	1922	1922
5545	9	25946	2015-##-##	978-##-##
13266	11	27683	2002	2002
11491	10	27577	1992	1992
4641	5	25261	2000-##-##	2010-##-##
2011	3	24778	1987-##-##	####-##-##
19118	10	27686	1946	1946
5187	5	25656	2017-01-##	####-##-##
18622	11	27560	1991	1991
21272	12	27687	2007	2007
3898	3	24850	2013-##-##	####-##-##
14540	11	27595	2012	2012
72	0	23541	1955-01-03	1955-01-03
20774	10	27698	1914	1914
1571	0	23525	1947-02-13	1947-02-13
8286	10	27539	1894	1894
12252	10	27674	1931	1931
9793	11	27642	1973	1973
8040	11	27670	1916	1916
11989	10	27588	1906	1906
6960	10	27625	1915	1915
3525	2	24365	2009-##-##	2010-##-##
20016	11	27595	2012	2012
1920	2	24444	2007-##-##	2008-##-##
23430	10	27631	1869	1869
3769	2	24194	2007-##-##	####-##-##
22697	10	28283	1204	1204
20866	11	27683	2002	2002
1846	0	23852	1959-04-15	1959-04-15
15765	10	27596	1918	1918
9502	10	27586	1908	1908
18023	13	27599	1995	1995
3600	2	24361	2012-##-##	2013-##-##
23305	11	28773	1429	1429
19231	12	27690	1955	1955
6829	10	27626	1917	1917
7517	10	27608	1982	1982
13589	11	27563	1966	1966
21327	10	27674	1931	1931
2305	0	5152	1925-06-24	1925-06-24
353	0	23658	1872-01-27	1872-01-27
508	0	23589	1964-08-26	1964-08-26
8638	10	27830	1820	1820
21564	11	27555	2001	2001
22313	10	27534	1987	1987
1970	4	1223	1998-##-##	####-##-##
16251	10	27748	1909	1909
13190	11	27738	1944	1944
14503	12	27577	1992	1992
22010	10	27693	1932	1932
10439	10	27626	1917	1917
4873	5	25346	1997-##-##	2004-##-##
2562	4	588	2004-##-##	####-##-##
6258	9	26194	2006-##-##	####-##-##
17281	10	28376	0931	0931
222	0	23609	1926-02-17	1926-02-17
6457	12	27577	1992	1992
23216	10	27705	1890	1890
16325	10	28430	1722	1722
14040	10	27549	1924	1924
3551	2	24699	2001-##-##	####-##-##
15513	11	27656	1957	1957
6059	9	26759	2010-##-##	####-##-##
11873	11	27696	2011	2011
17194	10	27625	1915	1915
1616	10	27736	1945	1945
22229	10	27564	1979	1979
22038	10	27542	1974	1974
8438	10	27579	1888	1888
10358	10	28014	1858	1858
8260	10	27585	1913	1913
15123	10	27626	1917	1917
10418	10	27626	1917	1917
22115	10	27620	1919	1919
12363	10	27575	1948	1948
8449	14	27532	1942	1942
22028	11	27807	1790	1790
11844	13	27926	1796	1796
8907	12	27625	1915	1915
8300	10	27553	1935	1935
21232	10	27585	1913	1913
3562	2	24696	1998-##-##	1999-##-##
11604	10	27625	1915	1915
3866	3	24793	1983-##-##	####-##-##
1736	0	23624	1972-08-30	1972-08-30
15082	10	28095	1334	1334
3569	2	24619	1984-##-##	1989-##-##
12961	11	27537	2000	2000
156	9	27310	1986-##-##	####-##-##
19952	12	27683	2002	2002
6849	12	27553	1935	1935
3900	3	25061	2007-##-##	####-##-##
11868	11	27533	2010	2010
8080	10	27538	1964	1964
13021	11	27562	2004	2004
14835	12	27566	1984	1984
10194	10	27678	1933	1933
20446	11	27542	1974	1974
5077	5	25553	100-##-##	2007-##-##
18103	12	28391	1227	1227
3098	0	23489	1891-02-05	1891-02-05
10927	10	27738	1944	1944
23126	10	27669	1927	1927
4915	5	25413	363-##-##	####-##-##
18006	10	28547	0303	0303
11794	11	27555	2001	2001
2747	6	23951	1962-##-##	####-##-##
3425	1	24058	1974-##-##	####-##-##
17935	10	27583	1902	1902
8214	10	27673	1977	1977
86	4	1132	2001-##-##	####-##-##
12223	10	27627	1988	1988
8561	11	27603	2009	2009
20755	10	27532	1942	1942
5637	9	26103	2004-##-##	####-##-##
19641	10	27734	1897	1897
432	0	23631	1949-08-15	1949-08-15
5695	9	26177	1898-##-##	####-##-##
4283	3	24797	2004-##-##	####-##-##
21872	13	27547	2014	2014
2202	0	23533	1960-03-11	1960-03-11
10532	12	27938	1649	1649
5551	9	25958	1981-##-##	2008-##-##
11603	12	28308	1692	1692
3877	3	24783	2004-##-##	####-##-##
10883	10	27670	1916	1916
13435	11	27570	2016	2016
11894	11	27673	1977	1977
3413	1	24122	2008-##-##	2013-##-##
17996	12	27569	1930	1930
13668	10	27625	1915	1915
1867	0	23550	1868-##-##	1868-##-##
20662	10	27630	1923	1923
5962	9	26613	2004-##-##	####-##-##
22640	11	27673	1977	1977
5492	9	25860	2013-##-##	2014-##-##
23196	10	27564	1979	1979
22446	11	27533	2010	2010
13225	10	27738	1944	1944
18078	10	27601	1900	1900
12466	11	27603	2009	2009
9324	10	27617	1970	1970
19040	10	27748	1909	1909
22374	11	27605	1981	1981
21274	11	27544	1983	1983
976	9	26275	2008-##-##	####-##-##
13531	10	27620	1919	1919
821	4	1467	1966-##-##	1990-##-##
17358	13	27936	1795	1795
14859	10	27588	1906	1906
2040	0	23557	1931-##-##	1931-##-##
18775	12	27667	1953	1953
14982	10	27607	1952	1952
12919	12	27603	2009	2009
19023	10	27653	1937	1937
13029	10	27593	1921	1921
20146	11	28596	0686	0686
2565	9	25893	2002-##-##	####-##-##
20572	11	27570	2016	2016
2237	4	2437	2011-##-##	####-##-##
6569	12	27691	1911	1911
15556	11	27626	1917	1917
3728	2	24205	2005-##-##	2008-##-##
2222	0	23533	1959-10-29	1959-10-29
7578	10	27668	1901	1901
23096	11	27554	1994	1994
5182	5	25234	2010-##-##	####-##-##
1746	6	23977	1964-##-##	####-##-##
7401	10	27686	1946	1946
789	4	113	1995-##-##	####-##-##
18288	12	27621	1961	1961
20833	10	27655	1943	1943
10399	11	27687	2007	2007
5693	9	26303	2012-##-##	####-##-##
20115	11	27551	2013	2013
9118	11	27533	2010	2010
21024	11	27865	1753	1753
3661	2	24566	2010-##-##	2012-##-##
5974	9	26633	2009-10-##	####-##-##
3537	2	24423	2008-##-##	####-##-##
2947	4	1066	2003-##-##	####-##-##
14814	11	27689	1968	1968
8447	10	27552	1971	1971
7611	11	27622	1936	1936
7696	10	27742	1920	1920
774	3	24810	1977-##-##	####-##-##
22328	11	27627	1988	1988
13941	11	27683	2002	2002
10768	11	27683	2002	2002
17897	11	28291	1349	1349
9907	10	27543	1904	1904
12064	11	27584	1989	1989
6722	11	27687	2007	2007
18757	10	27662	1922	1922
17063	11	27568	1980	1980
20043	10	27638	1864	1864
1289	0	23801	1926-12-10	1926-12-10
18660	13	27596	1918	1918
19770	11	27601	1900	1900
832	9	27431	1985-##-##	####-##-##
190	7	23909	2007-09-21	2007-09-21
7759	10	27630	1923	1923
21496	10	27681	1883	1883
5058	5	25133	2003-##-##	####-##-##
14458	12	27718	1938	1938
20113	11	27605	1981	1981
11784	10	27631	1869	1869
13606	10	27662	1922	1922
10256	10	27585	1913	1913
8213	11	27883	1660	1660
15259	10	27668	1901	1901
23036	13	27533	2010	2010
11978	11	27547	2014	2014
19515	11	27640	2008	2008
4698	9	26284	2017-01-##	####-##-##
8623	11	27687	2007	2007
18190	11	27560	1991	1991
5854	9	26441	1953-##-##	####-##-##
15700	11	28191	1581	1581
10158	10	27660	1896	1896
8256	10	27892	1832	1832
12297	11	27537	2000	2000
2590	4	3298	1971-##-##	2015-##-##
22820	10	27579	1888	1888
18930	11	27621	1961	1961
3525	2	24725	2012-##-##	####-##-##
20242	11	27667	1953	1953
15804	13	27554	1994	1994
7912	10	27544	1983	1983
16774	10	27552	1971	1971
21102	13	27623	2015	2015
12495	11	27683	2002	2002
4083	3	25010	2009-##-##	####-##-##
6764	11	27651	1972	1972
11068	10	27565	1910	1910
13772	12	27734	1897	1897
13623	10	27549	1924	1924
3484	1	24140	1951-##-##	1966-##-##
1856	7	25698	1965-03-23	1965-03-23
22960	11	27656	1957	1957
851	4	4552	1950-##-##	1962-##-##
23085	12	27555	2001	2001
9962	11	27577	1992	1992
3381	1	23997	1966-##-##	1971-##-##
22677	11	27708	1836	1836
2476	4	2708	2013-##-##	####-##-##
20029	10	27662	1922	1922
18680	10	27760	1925	1925
21145	11	27690	1955	1955
3599	2	24198	1991-##-##	1993-##-##
8082	10	27626	1917	1917
2628	3	24829	2012-##-##	####-##-##
22455	10	27601	1900	1900
21021	11	27665	2017	2017
5174	5	25645	2004-##-##	####-##-##
17534	10	27987	1853	1853
14981	10	28515	1120	1120
14136	10	27831	1776	1776
13132	11	27557	1905	1905
14679	11	27683	2002	2002
22816	11	27674	1931	1931
19013	11	27595	2012	2012
11761	11	27608	1982	1982
12967	11	27544	1983	1983
13619	10	27559	1926	1926
515	0	23666	1965-05-07	1965-05-07
6439	9	27446	1908-##-##	####-##-##
10887	11	27633	1947	1947
11530	10	27597	1939	1939
18582	10	27648	1940	1940
18645	10	27596	1918	1918
15508	10	27686	1946	1946
12716	10	28225	1483	1483
21920	13	27683	2002	2002
437	4	471	1989-##-##	1994-##-##
9516	12	27764	1830	1830
16142	11	27920	1804	1804
5856	9	23584	2008-##-##	####-##-##
13300	13	27696	2011	2011
1123	7	16881	2013-01-23	2013-01-23
12035	11	27617	1970	1970
7377	10	27596	1918	1918
14950	11	27623	2015	2015
4186	3	24964	1964-##-##	####-##-##
15677	10	27604	1976	1976
6407	9	27386	2012-05-##	####-##-##
11737	10	28216	1548	1548
6656	10	27660	1896	1896
6884	11	27533	2010	2010
4592	7	23540	2008-03-31	2008-03-31
11031	10	27794	1822	1822
10023	11	27651	1972	1972
18771	10	27692	1951	1951
3978	3	25075	2006-##-##	####-##-##
551	12	27545	1998	1998
14291	10	27606	1899	1899
16896	12	27648	1940	1940
9165	12	27545	1998	1998
1306	9	26334	1993-##-##	####-##-##
9449	10	27588	1906	1906
156	9	26675	2012-##-##	####-##-##
12002	10	27656	1957	1957
8483	11	27651	1972	1972
23263	11	27593	1921	1921
8795	10	27601	1900	1900
5512	9	25897	1906-##-##	1907-##-##
15724	11	27598	1996	1996
7667	12	27570	2016	2016
13504	13	27640	2008	2008
21300	11	27623	2015	2015
13735	11	27545	1998	1998
11064	10	27670	1916	1916
2377	9	25914	1956-##-##	1959-##-##
60	9	27373	1986-##-##	####-##-##
9500	11	27604	1976	1976
8123	11	27982	1235	1235
2908	0	23897	1955-02-20	1955-02-20
12070	10	27593	1921	1921
21199	13	27640	2008	2008
22796	12	27547	2014	2014
21831	11	27538	1964	1964
5380	8	25765	1917-##-##	####-##-##
9601	11	27575	1948	1948
21621	12	27540	2005	2005
9081	11	27570	2016	2016
10665	11	28502	1103	1103
15101	13	27686	1946	1946
5216	6	23928	1981-##-##	####-##-##
4664	5	25131	1904-##-##	####-##-##
7217	11	27568	1980	1980
11985	12	27736	1945	1945
22485	11	27533	2010	2010
6051	9	27404	2003-##-##	####-##-##
13246	11	27617	1970	1970
13223	10	27810	1831	1831
1144	8	25714	1931-##-##	####-##-##
16250	12	28089	1583	1583
12023	10	28243	1401	1401
8914	12	27566	1984	1984
593	3	24811	1998-##-##	####-##-##
11647	10	27548	1949	1949
4162	3	25019	1992-##-##	####-##-##
9585	10	27970	1414	1414
6716	11	27599	1995	1995
8987	11	27534	1987	1987
5710	9	26197	1996-##-##	####-##-##
16624	12	27553	1935	1935
9047	10	28055	1470	1470
5998	9	26663	2013-##-##	####-##-##
21816	10	27575	1948	1948
2687	0	23760	1977-11-07	1977-11-07
4525	4	4589	1945-##-##	1960-##-##
4249	9	26761	2002-##-##	####-##-##
4565	7	25705	2005-02-04	2005-02-04
2472	9	26066	1970-##-##	####-##-##
7276	10	27585	1913	1913
19938	11	27725	1969	1969
17438	10	27691	1911	1911
8534	12	27738	1944	1944
10546	11	27584	1989	1989
6993	10	27714	1880	1880
8379	11	27599	1995	1995
10958	10	27534	1987	1987
13434	10	27920	1804	1804
9588	13	28608	1259	1259
3705	2	24351	1982-##-##	1997-##-##
16866	11	27603	2009	2009
8278	10	27611	1882	1882
12950	11	27599	1995	1995
38	3	24861	2015-##-##	####-##-##
13855	10	27559	1926	1926
10565	10	27649	1903	1903
14731	10	27620	1919	1919
231	0	23533	1984-05-10	1984-05-10
2101	0	23832	1991-01-15	1991-01-15
336	0	23501	1931-11-20	1931-11-20
5965	9	10939	1974-##-##	####-##-##
8696	11	27694	1986	1986
20676	11	27547	2014	2014
19497	13	27596	1918	1918
10763	10	28280	0656	0656
2712	0	23513	1930-12-03	1930-12-03
7007	10	27593	1921	1921
4828	5	25292	2000-##-##	####-##-##
11984	10	27531	1975	1975
17294	10	27571	1892	1892
10052	10	27561	1934	1934
21503	10	27703	1963	1963
2443	8	25750	2001-##-##	2007-##-##
9300	10	27561	1934	1934
14066	12	27560	1991	1991
7531	11	27541	2006	2006
17119	11	27573	1893	1893
17843	10	27669	1927	1927
9866	11	27541	2006	2006
22282	10	28758	0951	0951
20990	10	27660	1896	1896
23232	10	27620	1919	1919
6388	9	27345	1977-##-##	####-##-##
9788	12	27541	2006	2006
17536	10	27735	1838	1838
12072	12	27738	1944	1944
5311	9	26667	1958-##-##	1959-##-##
13405	10	27658	1872	1872
5890	9	25210	1911-##-##	####-##-##
22066	11	27564	1979	1979
20316	11	27554	1994	1994
6807	10	27709	1985	1985
16673	11	27650	1960	1960
9352	10	27606	1899	1899
18300	11	27683	2002	2002
19483	10	27951	1771	1771
7356	12	27608	1982	1982
5348	12	27572	1993	1993
2604	0	23643	1966-02-26	1966-02-26
7606	10	27593	1921	1921
982	0	23518	1983-12-30	1983-12-30
483	4	917	1964-##-##	####-##-##
1367	0	23591	1987-07-13	1987-07-13
1335	0	17552	1972-02-16	1972-02-16
1605	9	27311	2008-##-##	####-##-##
18795	10	27619	1962	1962
18317	11	27621	1961	1961
13257	11	27598	1996	1996
7834	11	27652	1967	1967
3548	2	24257	2005-##-##	####-##-##
22274	10	27844	1849	1849
18459	13	27615	2003	2003
4839	5	25304	1979-##-##	####-##-##
20463	11	27619	1962	1962
12236	11	27555	2001	2001
8584	11	27696	2011	2011
21777	12	27540	2005	2005
20277	11	27673	1977	1977
374	0	23524	1896-05-11	1896-05-11
22304	11	27725	1969	1969
11620	10	27701	1889	1889
3059	4	3004	1972-##-##	1975-##-##
11062	10	27659	1928	1928
14591	10	27760	1925	1925
18592	13	27533	2010	2010
23012	11	27577	1992	1992
12407	10	27746	1885	1885
21592	11	27725	1969	1969
7311	11	27687	2007	2007
22395	11	27709	1985	1985
1484	0	23810	1950-01-09	1950-01-09
12996	12	27545	1998	1998
14818	10	27673	1977	1977
8038	10	27559	1926	1926
11131	10	27629	1887	1887
20705	10	27653	1937	1937
19559	12	27562	2004	2004
15221	13	27584	1989	1989
14897	11	27623	2015	2015
12606	11	27533	2010	2010
12445	11	27594	1990	1990
13232	10	27748	1909	1909
262	0	23628	1980-04-23	1980-04-23
15338	11	27667	1953	1953
16497	10	27565	1910	1910
4548	7	25698	2009-07-01	2009-07-01
18901	13	27538	1964	1964
7650	11	27531	1975	1975
22711	10	27586	1908	1908
20698	13	28471	1702	1702
10631	14	27530	1941	1941
1079	0	23545	1981-08-01	1981-08-01
15723	10	27534	1987	1987
6340	9	27253	1977-##-##	####-##-##
3557	2	24422	2001-##-##	2002-##-##
5382	8	25748	2000-##-##	2003-##-##
9349	11	27610	1683	1683
15302	11	27564	1979	1979
4738	5	25201	2015-##-##	####-##-##
22599	10	27719	1824	1824
1529	9	27307	1983-##-##	####-##-##
10774	11	27608	1982	1982
11041	10	27658	1872	1872
2423	0	23538	2004-07-13	2004-07-13
19503	12	27639	1999	1999
9408	10	27571	1892	1892
1501	0	23598	1947-01-06	1947-01-06
19611	11	27552	1971	1971
108	0	23562	1927-09-08	1927-09-08
10150	10	27718	1938	1938
20754	10	27625	1915	1915
14739	11	27547	2014	2014
11983	11	27615	2003	2003
273	0	23635	1960-06-22	1960-06-22
19682	10	27668	1901	1901
1892	2	24539	2013-##-##	####-##-##
22710	10	27686	1946	1946
15826	10	27659	1928	1928
11698	10	27746	1885	1885
11658	11	27594	1990	1990
8342	10	27581	1884	1884
3007	8	25715	1958-##-##	1982-##-##
2171	0	23693	1950-10-04	1950-10-04
19676	10	27622	1936	1936
6505	11	27591	1997	1997
12478	10	27586	1908	1908
627	0	23660	1991-01-04	1991-01-04
13946	13	27560	1991	1991
22846	10	28428	1271	1271
8956	10	27617	1970	1970
7879	11	27694	1986	1986
2194	9	26956	1957-##-##	####-##-##
20031	11	27530	1941	1941
22013	11	27532	1942	1942
1445	6	23954	1923-##-##	####-##-##
22148	11	28579	1263	1263
18689	10	27668	1901	1901
9835	10	27760	1925	1925
17435	11	27541	2006	2006
15498	10	27826	1814	1814
2985	7	23898	1987-02-17	1987-02-17
8313	12	27588	1906	1906
20687	11	27568	1980	1980
7221	11	27687	2007	2007
4189	3	25058	1965-##-##	####-##-##
6305	9	27201	1975-##-##	####-##-##
3255	0	19075	1946-03-12	1946-03-12
15617	10	27573	1893	1893
3074	0	23672	1859-11-01	1859-11-01
14393	10	27559	1926	1926
17677	10	27701	1889	1889
7720	11	27628	1958	1958
6692	11	27640	2008	2008
19745	11	27624	1862	1862
22045	11	27570	2016	2016
7554	11	27539	1894	1894
11808	11	28292	0900	0900
7570	10	28319	1527	1527
18231	10	27889	1821	1821
15766	11	28298	0879	0879
14337	10	27549	1924	1924
5526	9	25917	1967-##-##	####-##-##
1639	0	23741	1952-04-28	1952-04-28
9383	11	27542	1974	1974
2999	4	538	2003-##-##	####-##-##
5560	9	26268	2002-##-##	####-##-##
19838	11	27692	1951	1951
19316	10	27669	1927	1927
17190	10	27586	1908	1908
1771	4	2923	2001-##-##	####-##-##
4120	3	24920	2000-##-##	2001-##-##
15210	11	27551	2013	2013
3649	2	24377	2000-##-##	####-##-##
4270	6	22694	1990-##-##	####-##-##
13095	11	27974	1249	1249
