1583	0	17967	1924	1924
4375	1	18027	1965	1965
2404	3	17980	2004	2004
4376	0	18067	1903	1903
4377	0	18015	1939	1939
4378	2	18209	1841	1841
4379	0	18081	1912	1912
4380	1	18074	1957	1957
4381	1	17965	2014	2014
2033	0	18048	1923	1923
4382	1	17951	2010	2010
4350	1	18017	1995	1995
4383	3	17995	1992	1992
4384	0	18096	1933	1933
434	0	18164	1885	1885
4385	0	18073	1943	1943
1586	1	18071	1937	1937
4386	2	17978	1991	1991
4387	0	18029	1882	1882
4388	0	18092	1931	1931
4389	1	17990	1993	1993
4390	1	18058	2008	2008
4391	0	18179	1060	1060
4392	1	18033	2003	2003
4393	0	18522	1551	1551
4394	4	18069	1972	1972
2484	0	18010	1929	1929
4395	0	18096	1933	1933
4396	2	18121	1963	1963
4397	0	17961	1904	1904
4398	1	18091	1977	1977
4399	0	18173	1826	1826
2309	0	18231	1764	1764
4400	0	18010	1929	1929
4401	0	18081	1912	1912
904	1	18035	1970	1970
4402	0	18068	1960	1960
4403	1	17951	2010	2010
4404	0	18024	1899	1899
4405	0	17983	1910	1910
4406	1	17951	2010	2010
4407	0	18109	1911	1911
4408	1	17951	2010	2010
4409	0	18080	1922	1922
4410	0	18019	1900	1900
4411	0	18178	1925	1925
4412	1	17951	2010	2010
4413	0	18020	1895	1895
4414	1	17990	1993	1993
4415	0	18523	1014	1014
4416	1	17965	2014	2014
4417	1	18108	1955	1955
3429	1	18070	1967	1967
4418	1	18019	1900	1900
3832	1	18002	1989	1989
4419	0	18088	1916	1916
4420	0	18019	1900	1900
4421	2	18524	0270	0270
4422	1	18022	1976	1976
4423	1	17960	1974	1974
4424	0	18044	1917	1917
4425	2	17959	2006	2006
2969	1	18070	1967	1967
4426	0	18078	1896	1896
4427	0	18121	1963	1963
3352	1	18035	1970	1970
4428	0	18014	1918	1918
4429	1	17959	2006	2006
2492	1	18525	1133	1133
4430	1	18035	1970	1970
4431	1	18041	2015	2015
4432	1	17980	2004	2004
4433	1	17958	2005	2005
4434	1	17972	1994	1994
4435	1	17969	2013	2013
4436	1	18127	1985	1985
4437	1	18021	2009	2009
4438	0	17982	1979	1979
4439	1	17978	1991	1991
4440	0	18004	1908	1908
524	0	17983	1910	1910
4441	0	18133	1879	1879
4442	0	18183	1833	1833
2262	1	18297	1435	1435
106	1	17970	1971	1971
1245	0	18526	1843	1843
4443	0	18222	1874	1874
4444	1	17958	2005	2005
4445	0	18527	1268	1268
1050	0	18043	1915	1915
4446	0	18107	1968	1968
4447	0	18010	1929	1929
4448	1	18065	1978	1978
4449	1	18101	2002	2002
4450	0	18095	1891	1891
4451	1	18014	1918	1918
1352	0	18080	1922	1922
4452	0	18528	1369	1369
4453	2	18107	1968	1968
4454	0	17957	1894	1894
3291	1	17988	2016	2016
4455	0	18001	1902	1902
4456	0	18136	1938	1938
4457	0	18070	1967	1967
4458	0	18001	1902	1902
4459	3	18354	1795	1795
4460	0	18024	1899	1899
4461	2	18104	1946	1946
4462	0	18178	1925	1925
4463	1	18013	2012	2012
4464	1	18099	1883	1883
4465	1	17951	2010	2010
4466	1	18091	1977	1977
4467	1	17955	2000	2000
4468	2	18111	1932	1932
4469	1	18013	2012	2012
4470	1	18112	1986	1986
4471	1	18037	1962	1962
4472	1	17997	1888	1888
4473	0	18040	1936	1936
4474	0	17970	1971	1971
4475	0	18048	1923	1923
4476	0	18116	1914	1914
4477	1	18041	2015	2015
4478	0	18166	1909	1909
4479	2	18020	1895	1895
4480	0	17983	1910	1910
4481	3	18016	1996	1996
4304	1	17956	1964	1964
4482	0	18119	1889	1889
4483	0	17971	1935	1935
4169	2	18038	1919	1919
4484	2	18350	1544	1544
4485	1	18088	1916	1916
4486	1	18206	1848	1848
4487	0	18139	1886	1886
4488	0	18047	1887	1887
4489	1	18092	1931	1931
4490	1	18324	1845	1845
772	1	18012	1990	1990
4491	1	18127	1985	1985
4492	1	17988	2016	2016
4493	1	18138	1956	1956
4494	1	18529	0710	0710
4495	0	18071	1937	1937
4496	1	18013	2012	2012
1059	0	18148	1865	1865
4497	3	17955	2000	2000
4498	0	18044	1917	1917
4499	0	18003	1913	1913
4500	0	18095	1891	1891
4501	2	17973	2001	2001
844	0	17977	1926	1926
4502	1	18058	2008	2008
4434	0	18001	1902	1902
4503	3	18154	1945	1945
4232	2	18002	1989	1989
4504	2	18049	1869	1869
899	0	18530	1677	1677
4505	0	18011	1921	1921
1477	1	17956	1964	1964
4506	1	18401	1495	1495
1683	3	18105	2007	2007
2487	3	17963	1998	1998
4507	1	17949	1975	1975
4508	2	18016	1996	1996
4509	4	18156	1944	1944
4510	0	17968	1959	1959
4511	1	17986	1980	1980
4512	0	18006	1906	1906
4513	1	18531	1540	1540
4514	0	18160	1920	1920
3590	1	18026	1982	1982
4515	1	18022	1976	1976
4516	1	18017	1995	1995
2914	0	17950	1942	1942
4517	1	17981	1966	1966
4518	1	18066	1940	1940
4519	0	17967	1924	1924
4520	0	18048	1923	1923
4521	0	18152	1897	1897
150	0	17993	1948	1948
4522	1	18047	1887	1887
4523	3	17988	2016	2016
4524	2	18106	1950	1950
4525	1	18016	1996	1996
4018	1	18114	2011	2011
4526	1	17975	1905	1905
4524	0	18131	1878	1878
4527	0	17991	1893	1893
4528	2	17978	1991	1991
4529	0	18532	0401	0401
4530	1	18178	1925	1925
4531	1	18533	1750	1750
4532	1	18127	1985	1985
4109	0	18209	1841	1841
4533	0	18121	1963	1963
4534	1	18092	1931	1931
4535	0	18160	1920	1920
4536	2	18072	1851	1851
4537	1	17958	2005	2005
4538	1	17951	2010	2010
4539	1	17982	1979	1979
605	1	17995	1992	1992
3808	0	17992	1881	1881
4540	1	17951	2010	2010
4541	0	18357	1811	1811
4542	0	18086	1901	1901
4543	1	17956	1964	1964
4544	0	18132	1880	1880
4545	0	18534	1191	1191
2116	0	18535	1746	1746
4546	0	18536	1829	1829
4547	0	17996	1876	1876
4548	1	17959	2006	2006
4549	0	18051	1947	1947
4550	0	18166	1909	1909
4551	3	18107	1968	1968
4552	0	18537	1468	1468
4553	1	18026	1982	1982
4554	1	18112	1986	1986
4555	2	17984	1984	1984
4556	1	18070	1967	1967
3068	0	18307	1821	1821
4557	0	17948	1941	1941
4558	0	18020	1895	1895
4559	1	18058	2008	2008
2711	0	18003	1913	1913
4560	0	18020	1895	1895
4561	1	17962	1983	1983
4562	0	18178	1925	1925
4563	0	18010	1929	1929
4564	1	17973	2001	2001
4565	1	18012	1990	1990
4566	0	18088	1916	1916
4567	1	17982	1979	1979
3576	2	17955	2000	2000
2452	0	17949	1975	1975
4568	0	18077	1928	1928
4165	0	17967	1924	1924
4569	1	18085	1953	1953
122	2	18017	1995	1995
4570	1	17980	2004	2004
4571	1	17958	2005	2005
4572	0	18111	1932	1932
4573	1	18017	1995	1995
4574	0	17950	1942	1942
4575	1	18297	1435	1435
4576	1	18086	1901	1901
4577	0	18025	1952	1952
4578	0	18538	1667	1667
1133	1	17963	1998	1998
4579	1	17956	1964	1964
4580	1	18539	0705	0705
3460	0	18116	1914	1914
4581	1	17961	1904	1904
4582	0	17997	1888	1888
4583	1	18156	1944	1944
4584	3	18009	1997	1997
4585	0	18022	1976	1976
4586	0	18151	1850	1850
4587	1	18105	2007	2007
3688	1	17995	1992	1992
2796	1	18033	2003	2003
4588	0	17954	1873	1873
4589	1	18252	1492	1492
4590	1	18065	1978	1978
4591	0	18096	1933	1933
4592	2	18387	1828	1828
4593	0	18080	1922	1922
4594	3	18143	1969	1969
4595	0	18081	1912	1912
832	0	18010	1929	1929
4596	1	17982	1979	1979
4597	0	18074	1957	1957
4598	0	18073	1943	1943
4599	1	18033	2003	2003
4600	0	18020	1895	1895
4601	1	17979	1934	1934
4602	1	18033	2003	2003
4603	0	18048	1923	1923
1705	0	18043	1915	1915
4604	2	18004	1908	1908
4605	1	18023	1981	1981
4606	0	17991	1893	1893
4607	1	17973	2001	2001
4608	1	18036	1852	1852
4609	1	17984	1984	1984
4610	1	18188	1854	1854
4611	0	18076	1872	1872
4612	1	17965	2014	2014
4613	1	17968	1959	1959
4614	1	18540	1612	1612
4615	0	18088	1916	1916
2814	2	18073	1943	1943
1616	1	18083	2017	2017
4616	0	17961	1904	1904
4617	2	18336	1701	1701
4618	0	18160	1920	1920
4619	1	18012	1990	1990
4620	1	18002	1989	1989
3760	2	18015	1939	1939
4621	0	17987	1930	1930
4622	0	18128	1839	1839
4623	1	18009	1997	1997
4624	0	18119	1889	1889
4625	0	17967	1924	1924
4626	1	17986	1980	1980
4627	1	18065	1978	1978
4628	1	18051	1947	1947
4629	0	18257	1801	1801
4630	0	18116	1914	1914
4631	1	17988	2016	2016
4632	0	18414	0969	0969
3719	0	18043	1915	1915
4633	1	17980	2004	2004
4634	1	17958	2005	2005
4635	2	18045	1988	1988
4636	0	18222	1874	1874
4637	0	18004	1908	1908
4638	0	18152	1897	1897
4639	2	18138	1956	1956
4640	1	18043	1915	1915
4641	0	18010	1929	1929
4642	0	18248	1820	1820
4107	1	18334	1767	1767
4643	0	17967	1924	1924
4644	1	17993	1948	1948
4645	0	18043	1915	1915
4646	1	18014	1918	1918
2619	1	18070	1967	1967
4647	0	18109	1911	1911
4648	1	18110	1951	1951
4649	0	18164	1885	1885
4650	0	18040	1936	1936
1650	0	18040	1936	1936
4651	1	17978	1991	1991
4652	1	18058	2008	2008
4653	0	18038	1919	1919
4654	1	17982	1979	1979
433	0	17977	1926	1926
4655	1	18541	1187	1187
4656	0	18011	1921	1921
4657	2	18068	1960	1960
4658	1	18058	2008	2008
4659	1	18060	1973	1973
4660	0	18001	1902	1902
4661	2	18016	1996	1996
4662	0	18142	1870	1870
4663	1	18105	2007	2007
4664	1	17983	1910	1910
4665	0	18542	1561	1561
4666	1	17978	1991	1991
4667	3	17965	2014	2014
4668	1	18058	2008	2008
4669	1	18109	1911	1911
4670	1	18017	1995	1995
4671	3	18065	1978	1978
4672	1	17958	2005	2005
4673	0	18078	1896	1896
4674	1	18238	1516	1516
4675	1	18002	1989	1989
4676	1	17955	2000	2000
4677	0	18080	1922	1922
3160	0	18543	1336	1336
4678	1	17973	2001	2001
4679	2	17960	1974	1974
4680	0	18095	1891	1891
4681	0	17967	1924	1924
2610	0	17975	1905	1905
4682	0	18044	1917	1917
4683	2	17962	1983	1983
4684	0	18069	1972	1972
4685	2	17958	2005	2005
4686	2	18038	1919	1919
4687	1	17986	1980	1980
4688	0	17950	1942	1942
4689	0	18111	1932	1932
4690	1	18178	1925	1925
4691	2	18033	2003	2003
4692	2	18544	1642	1642
4693	0	18019	1900	1900
4694	1	18035	1970	1970
2751	0	18535	1746	1746
4695	0	18067	1903	1903
4696	0	18088	1916	1916
4697	0	18043	1915	1915
4698	2	17976	1815	1815
417	0	18014	1918	1918
2912	3	18101	2002	2002
4699	0	17952	1987	1987
4700	0	18003	1913	1913
4701	1	17986	1980	1980
4702	1	17986	1980	1980
4703	0	18178	1925	1925
4704	2	18105	2007	2007
4705	0	18545	1240	1240
4706	0	18095	1891	1891
4707	2	18065	1978	1978
4708	1	18071	1937	1937
4709	0	18077	1928	1928
4710	1	18143	1969	1969
4711	0	17983	1910	1910
4712	1	17995	1992	1992
4713	3	17959	2006	2006
4714	1	18016	1996	1996
4715	1	17984	1984	1984
4716	4	17950	1942	1942
4717	1	18013	2012	2012
4718	3	18152	1897	1897
4719	1	18546	0306	0306
4720	0	18025	1952	1952
4721	1	17962	1983	1983
4722	2	17985	1954	1954
4671	2	17970	1971	1971
4723	0	17977	1926	1926
4724	1	17995	1992	1992
4725	0	18354	1795	1795
4726	0	17948	1941	1941
4727	1	18114	2011	2011
4728	2	17955	2000	2000
404	0	18166	1909	1909
4729	1	18547	1557	1557
4730	2	18548	0220	0220
4493	2	17990	1993	1993
4731	1	17958	2005	2005
2887	0	17979	1934	1934
4732	1	17963	1998	1998
3171	0	17948	1941	1941
4733	0	18073	1943	1943
4734	1	18058	2008	2008
4735	1	18041	2015	2015
4736	0	18087	1927	1927
4737	0	18166	1909	1909
4738	0	18040	1936	1936
4739	2	18114	2011	2011
225	2	17950	1942	1942
4740	0	17979	1934	1934
4741	0	18496	1638	1638
3277	0	18019	1900	1900
4742	0	17997	1888	1888
4743	0	17962	1983	1983
4744	1	17972	1994	1994
4745	2	17962	1983	1983
419	0	18111	1932	1932
3657	0	18166	1909	1909
4746	1	17970	1971	1971
4747	1	18057	1999	1999
4748	0	18071	1937	1937
4749	0	18054	1875	1875
4750	0	18038	1919	1919
4751	0	18470	1325	1325
4752	1	18549	1742	1742
4753	2	18142	1870	1870
4754	0	18031	1898	1898
4755	0	18075	1813	1813
4756	0	18084	1803	1803
4757	0	18324	1845	1845
1389	1	18035	1970	1970
4758	0	17983	1910	1910
4759	4	17965	2014	2014
4760	3	17969	2013	2013
4761	0	18196	1835	1835
4762	1	18013	2012	2012
4763	1	18073	1943	1943
4764	1	18039	1961	1961
4765	0	18123	1890	1890
4766	0	17999	1884	1884
4767	2	17969	2013	2013
4768	1	18105	2007	2007
4769	1	18091	1977	1977
4770	1	18031	1898	1898
4771	0	18127	1985	1985
4772	0	18051	1947	1947
3608	0	18550	1615	1615
770	2	18112	1986	1986
1709	0	18066	1940	1940
4773	0	18001	1902	1902
4774	1	18110	1951	1951
4775	1	18085	1953	1953
4776	0	18154	1945	1945
4777	1	17951	2010	2010
4778	0	18212	1822	1822
4779	1	18154	1945	1945
4780	1	17990	1993	1993
4781	0	17979	1934	1934
4782	0	18551	1351	1351
4783	1	18026	1982	1982
4784	0	18164	1885	1885
4785	0	18038	1919	1919
4786	1	18046	1958	1958
4787	0	18011	1921	1921
4788	0	18054	1875	1875
4789	1	17950	1942	1942
4790	1	18352	1189	1189
4791	1	18138	1956	1956
754	1	18066	1940	1940
4792	1	18027	1965	1965
4793	0	17975	1905	1905
4794	0	18526	1843	1843
4795	2	18057	1999	1999
4796	0	17961	1904	1904
4797	0	18051	1947	1947
4798	1	17988	2016	2016
4799	1	18127	1985	1985
4800	0	18148	1865	1865
4801	2	18015	1939	1939
2269	2	18088	1916	1916
3714	1	18058	2008	2008
4802	1	18026	1982	1982
819	1	18017	1995	1995
4803	1	18026	1982	1982
4804	1	18156	1944	1944
4805	1	17972	1994	1994
4806	0	18154	1945	1945
4807	0	17975	1905	1905
4808	0	18080	1922	1922
4809	0	18078	1896	1896
4810	0	18077	1928	1928
4811	0	18136	1938	1938
4812	1	17959	2006	2006
1704	1	17973	2001	2001
4813	1	17958	2005	2005
4814	2	17981	1966	1966
1068	0	18119	1889	1889
4815	1	18105	2007	2007
1057	1	18134	1907	1907
4816	1	18088	1916	1916
4817	1	18037	1962	1962
4818	0	18160	1920	1920
1415	1	18058	2008	2008
4819	0	18086	1901	1901
4820	3	18033	2003	2003
4318	0	18069	1972	1972
4821	2	18160	1920	1920
4615	1	17965	2014	2014
3399	1	17973	2001	2001
4822	1	18041	2015	2015
4823	1	17951	2010	2010
592	3	18115	1867	1867
3588	1	17990	1993	1993
4824	1	17969	2013	2013
4825	1	18069	1972	1972
525	1	17949	1975	1975
53	0	18086	1901	1901
4826	0	18139	1886	1886
4827	1	18012	1990	1990
4828	1	18045	1988	1988
2948	1	18045	1988	1988
4829	1	18009	1997	1997
3870	0	18006	1906	1906
4830	1	17988	2016	2016
4831	0	17957	1894	1894
4832	1	18003	1913	1913
4833	2	18263	1395	1395
4834	1	18552	1628	1628
4835	3	18154	1945	1945
4836	1	18085	1953	1953
4837	0	18011	1921	1921
4838	0	18183	1833	1833
4839	1	17963	1998	1998
4840	0	18048	1923	1923
4841	0	18003	1913	1913
4842	0	17999	1884	1884
4843	1	18070	1967	1967
4844	0	18086	1901	1901
4845	1	18111	1932	1932
4846	1	18553	1003	1003
4847	0	17949	1975	1975
4848	1	18060	1973	1973
4849	0	18166	1909	1909
4850	1	18150	1837	1837
614	0	18048	1923	1923
4851	1	17972	1994	1994
4852	0	18010	1929	1929
4853	0	17950	1942	1942
4854	0	18357	1811	1811
4855	1	18119	1889	1889
4856	1	17958	2005	2005
1074	1	18009	1997	1997
4857	1	18021	2009	2009
4858	0	18060	1973	1973
4859	0	18451	1769	1769
4860	1	18263	1395	1395
4861	0	18554	1599	1599
4862	0	18023	1981	1981
4863	0	18160	1920	1920
4864	0	18068	1960	1960
4865	1	18026	1982	1982
4866	1	18039	1961	1961
4867	0	17950	1942	1942
4868	2	18068	1960	1960
4869	1	18046	1958	1958
1462	0	17960	1974	1974
4870	0	18071	1937	1937
4871	1	18058	2008	2008
4727	0	18109	1911	1911
4872	1	18012	1990	1990
4873	0	18555	1477	1477
4874	1	17973	2001	2001
4875	1	18041	2015	2015
4876	0	18006	1906	1906
4877	0	18496	1638	1638
1083	2	17959	2006	2006
4878	0	18056	1864	1864
4879	1	18091	1977	1977
4880	1	17963	1998	1998
4881	1	17972	1994	1994
4882	1	18069	1972	1972
4883	3	17951	2010	2010
4884	0	17967	1924	1924
4885	1	18556	0395	0395
4886	0	18071	1937	1937
4887	1	18137	1824	1824
4888	1	17958	2005	2005
4889	2	18026	1982	1982
160	0	18107	1968	1968
4890	1	17951	2010	2010
4891	1	17951	2010	2010
632	2	17990	1993	1993
4892	3	18051	1947	1947
4893	1	17973	2001	2001
4894	1	18154	1945	1945
4895	1	18068	1960	1960
4896	1	18033	2003	2003
4897	1	18021	2009	2009
4898	0	17949	1975	1975
4899	0	18004	1908	1908
26	0	17967	1924	1924
4900	0	17971	1935	1935
2626	2	18101	2002	2002
4901	1	18101	2002	2002
4902	0	17950	1942	1942
4903	0	18077	1928	1928
4904	1	18012	1990	1990
4905	1	18025	1952	1952
4906	1	18041	2015	2015
4907	2	18026	1982	1982
4908	0	18019	1900	1900
896	1	17981	1966	1966
4909	0	18116	1914	1914
4910	0	18020	1895	1895
4911	2	18432	1858	1858
4912	1	17980	2004	2004
4913	0	18001	1902	1902
4914	1	17959	2006	2006
4915	0	18080	1922	1922
4916	0	18004	1908	1908
4917	1	18114	2011	2011
4918	1	18002	1989	1989
4919	1	18557	1274	1274
4920	1	18278	1819	1819
4921	0	18280	1751	1751
4922	0	18131	1878	1878
4923	0	17956	1964	1964
4924	2	18073	1943	1943
4925	1	18069	1972	1972
4926	0	18317	1877	1877
4927	1	17996	1876	1876
2730	0	18066	1940	1940
4928	0	17961	1904	1904
4929	1	18188	1854	1854
4930	1	18091	1977	1977
4931	0	18092	1931	1931
4932	1	17993	1948	1948
4933	0	17961	1904	1904
4934	0	18095	1891	1891
4935	0	18092	1931	1931
4936	1	18012	1990	1990
4937	0	18558	0742	0742
4938	0	18236	1809	1809
4939	0	18020	1895	1895
4940	1	17988	2016	2016
2687	1	17988	2016	2016
4941	0	18006	1906	1906
4942	1	18023	1981	1981
3766	0	18104	1946	1946
4943	1	17968	1959	1959
4599	0	18044	1917	1917
4944	0	17997	1888	1888
4945	1	18041	2015	2015
4946	0	18006	1906	1906
4947	3	18154	1945	1945
4948	0	18085	1953	1953
4949	1	17960	1974	1974
4950	1	18096	1933	1933
4951	0	18014	1918	1918
4952	1	17973	2001	2001
3342	0	17950	1942	1942
4953	0	18092	1931	1931
4954	2	18178	1925	1925
4955	0	18091	1977	1977
4956	0	17952	1987	1987
4957	0	17989	1892	1892
4958	1	17949	1975	1975
4959	2	17960	1974	1974
4960	1	18012	1990	1990
4961	0	18088	1916	1916
4962	0	18051	1947	1947
4963	0	18095	1891	1891
4964	1	18105	2007	2007
4965	3	17962	1983	1983
4966	3	18143	1969	1969
4967	3	18105	2007	2007
4968	0	18095	1891	1891
4969	0	18087	1927	1927
4128	1	18559	1333	1333
4970	0	18178	1925	1925
4971	1	18068	1960	1960
4972	0	17996	1876	1876
4973	1	17982	1979	1979
4974	0	18420	1566	1566
4975	1	18035	1970	1970
4976	0	17989	1892	1892
4977	1	17972	1994	1994
3740	0	18024	1899	1899
4978	1	18022	1976	1976
4979	0	18038	1919	1919
4980	1	18019	1900	1900
4981	0	18067	1903	1903
3963	1	17982	1979	1979
4982	2	18166	1909	1909
4983	0	18060	1973	1973
4984	1	17970	1971	1971
4985	0	17966	1949	1949
4986	1	18016	1996	1996
4987	0	18560	1140	1140
4988	0	18561	1198	1198
4989	2	17969	2013	2013
4990	3	18071	1937	1937
1892	0	17992	1881	1881
4991	1	18033	2003	2003
4992	0	17962	1983	1983
4993	0	17979	1934	1934
4994	1	17993	1948	1948
4995	1	18110	1951	1951
4996	0	18116	1914	1914
4997	0	18160	1920	1920
4998	1	18101	2002	2002
4999	0	18562	1755	1755
4359	0	18031	1898	1898
5000	1	18065	1978	1978
5001	1	17958	2005	2005
5002	0	18563	1712	1712
5003	1	18156	1944	1944
734	0	18015	1939	1939
5004	3	18143	1969	1969
1226	0	18518	1643	1643
5005	0	17987	1930	1930
5006	1	17973	2001	2001
5007	1	17996	1876	1876
5008	0	18010	1929	1929
5009	4	18066	1940	1940
5010	1	18066	1940	1940
3489	0	18077	1928	1928
5011	1	17989	1892	1892
5012	2	18080	1922	1922
5013	1	18183	1833	1833
5014	2	18105	2007	2007
5015	0	18092	1931	1931
5016	1	18017	1995	1995
5017	2	18564	1171	1171
676	2	18037	1962	1962
5018	3	18080	1922	1922
5019	0	17967	1924	1924
5020	0	18152	1897	1897
5021	0	18126	1836	1836
5022	0	18019	1900	1900
5023	1	18002	1989	1989
3336	1	18021	2009	2009
3561	1	18106	1950	1950
5024	1	17949	1975	1975
5025	1	17986	1980	1980
5026	1	18565	1412	1412
5027	1	18114	2011	2011
3922	1	17969	2013	2013
5028	0	18123	1890	1890
5029	0	18110	1951	1951
5030	1	17984	1984	1984
5031	0	17977	1926	1926
1508	2	18041	2015	2015
5032	1	18021	2009	2009
5033	1	18566	1510	1510
5034	1	18045	1988	1988
5035	0	18078	1896	1896
5036	1	17958	2005	2005
5037	1	18069	1972	1972
5038	1	18040	1936	1936
5039	2	18236	1809	1809
5040	0	17991	1893	1893
3959	2	18567	1807	1807
5041	1	18013	2012	2012
5042	1	18025	1952	1952
5043	1	18276	1541	1541
5044	1	18058	2008	2008
5045	1	18148	1865	1865
5046	0	18080	1922	1922
5047	1	18068	1960	1960
5048	1	18057	1999	1999
5049	1	17961	1904	1904
5050	1	18105	2007	2007
5051	1	17956	1964	1964
5052	2	18007	0750	0750
5053	2	18026	1982	1982
5054	1	17980	2004	2004
5055	0	18087	1927	1927
5056	2	18026	1982	1982
5057	0	18164	1885	1885
5058	1	17985	1954	1954
5059	0	18123	1890	1890
5060	1	17951	2010	2010
3087	0	18085	1953	1953
5061	0	18031	1898	1898
2848	1	18280	1751	1751
5062	0	18031	1898	1898
5063	0	18066	1940	1940
5064	0	18116	1914	1914
5065	0	17993	1948	1948
5066	0	18109	1911	1911
3947	0	18051	1947	1947
735	1	18309	1367	1367
5067	1	18021	2009	2009
5068	1	18046	1958	1958
5069	0	18132	1880	1880
5070	1	18077	1928	1928
1712	0	18073	1943	1943
4691	0	18042	1862	1862
3385	2	17955	2000	2000
5071	1	17972	1994	1994
5072	1	17968	1959	1959
5073	1	18104	1946	1946
5074	1	17962	1983	1983
5075	1	17982	1979	1979
5076	0	18071	1937	1937
5077	0	18080	1922	1922
5078	1	18013	2012	2012
5079	1	18568	1186	1186
5080	1	17992	1881	1881
5081	2	18060	1973	1973
5082	2	18023	1981	1981
5083	0	18178	1925	1925
5084	1	18101	2002	2002
3970	2	18491	1231	1231
5085	0	18463	1110	1110
1988	1	17950	1942	1942
5086	0	18003	1913	1913
5087	0	18109	1911	1911
5088	0	18134	1907	1907
5089	0	17986	1980	1980
5090	0	18011	1921	1921
5091	2	18101	2002	2002
1875	1	18045	1988	1988
5092	0	18006	1906	1906
5093	0	18078	1896	1896
1094	0	18067	1903	1903
5094	1	17955	2000	2000
5095	0	18317	1877	1877
5096	0	18010	1929	1929
5097	1	18013	2012	2012
5098	0	18087	1927	1927
5099	1	18021	2009	2009
5100	1	17969	2013	2013
5101	2	17983	1910	1910
5102	1	17962	1983	1983
3163	3	18012	1990	1990
4975	0	18086	1901	1901
3531	0	18087	1927	1927
5103	0	17983	1910	1910
5104	0	18111	1932	1932
5105	1	18083	2017	2017
5106	0	18219	1866	1866
5107	0	18108	1955	1955
5108	1	17995	1992	1992
5109	0	18569	1172	1172
5110	0	18011	1921	1921
5111	0	18570	1398	1398
1833	1	18069	1972	1972
5112	1	17951	2010	2010
5113	1	18190	1818	1818
4380	0	18001	1902	1902
5114	2	18043	1915	1915
5115	0	17982	1979	1979
5116	0	18031	1898	1898
5117	1	18009	1997	1997
5118	0	17987	1930	1930
5119	0	18104	1946	1946
5120	1	17982	1979	1979
2401	0	17961	1904	1904
2364	0	18014	1918	1918
5121	3	17972	1994	1994
5122	0	18077	1928	1928
5123	0	18109	1911	1911
5124	0	18077	1928	1928
5125	2	18058	2008	2008
5126	1	18045	1988	1988
2184	3	17995	1992	1992
5127	0	17983	1910	1910
4990	1	18105	2007	2007
5128	1	18105	2007	2007
5129	1	18025	1952	1952
5130	1	18176	1714	1714
5131	0	18571	1808	1808
5132	0	17970	1971	1971
5133	2	18057	1999	1999
5134	0	18003	1913	1913
4590	0	17966	1949	1949
5135	1	18101	2002	2002
5136	1	18136	1938	1938
5137	2	18262	1849	1849
5138	1	18058	2008	2008
4196	1	18572	1508	1508
5139	0	18010	1929	1929
3892	0	18317	1877	1877
1516	1	18027	1965	1965
5140	0	18178	1925	1925
5141	0	17975	1905	1905
5142	1	18057	1999	1999
5143	1	17971	1935	1935
5144	2	18380	1577	1577
5145	1	18010	1929	1929
5146	1	18573	1745	1745
5147	1	18021	2009	2009
5148	0	17993	1948	1948
5149	0	18139	1886	1886
5150	1	18114	2011	2011
1770	0	18088	1916	1916
3215	1	18016	1996	1996
5151	1	17980	2004	2004
5152	1	17951	2010	2010
3754	2	18057	1999	1999
5153	1	18574	1656	1656
5154	0	18043	1915	1915
5155	1	18127	1985	1985
5156	1	18105	2007	2007
5157	1	17983	1910	1910
5158	1	18068	1960	1960
3057	0	18011	1921	1921
5159	0	18132	1880	1880
5160	0	18010	1929	1929
5161	2	18021	2009	2009
5162	0	18040	1936	1936
5163	0	18498	1539	1539
5164	0	18011	1921	1921
5165	0	18019	1900	1900
5166	0	18087	1927	1927
5167	1	17980	2004	2004
5168	0	18025	1952	1952
5169	0	18160	1920	1920
5170	0	18142	1870	1870
5171	1	18156	1944	1944
5172	1	18402	1816	1816
2681	1	17951	2010	2010
5173	1	18016	1996	1996
5174	0	18389	1792	1792
5175	0	18010	1929	1929
5176	2	18474	1676	1676
5177	1	17972	1994	1994
5178	1	17963	1998	1998
2395	0	18011	1921	1921
5179	1	18121	1963	1963
4814	3	18091	1977	1977
5180	1	17970	1971	1971
5181	2	18045	1988	1988
4806	2	18058	2008	2008
5182	1	18105	2007	2007
2685	0	18138	1956	1956
5183	2	18112	1986	1986
5184	1	18127	1985	1985
5185	0	18023	1981	1981
5186	0	18080	1922	1922
2312	1	18023	1981	1981
5187	2	18087	1927	1927
5188	1	17990	1993	1993
5189	0	18073	1943	1943
5190	0	18011	1921	1921
5191	1	18127	1985	1985
5192	0	18178	1925	1925
5193	1	17972	1994	1994
5194	0	17971	1935	1935
1080	0	18575	1340	1340
5195	2	18077	1928	1928
5196	0	18113	1840	1840
5197	0	18131	1878	1878
5198	0	17967	1924	1924
5199	0	17961	1904	1904
5200	2	18070	1967	1967
5201	0	18004	1908	1908
5202	1	18576	1452	1452
5203	0	18047	1887	1887
5204	0	18577	1384	1384
5205	0	18011	1921	1921
5206	1	17980	2004	2004
5207	1	18303	1797	1797
2942	0	17994	1781	1781
4055	2	17985	1954	1954
5208	1	17972	1994	1994
5209	1	17952	1987	1987
2502	3	18080	1922	1922
5210	0	18006	1906	1906
5211	0	18099	1883	1883
182	0	17992	1881	1881
5212	0	18052	1856	1856
