2809	1	18024	1899	1899
2810	0	18027	1965	1965
2811	1	18073	1943	1943
2812	0	18069	1972	1972
2813	1	17986	1980	1980
2814	3	18154	1945	1945
2815	0	18004	1908	1908
2816	1	18070	1967	1967
2817	0	18003	1913	1913
2818	0	17993	1948	1948
2819	1	18396	1132	1132
2820	2	17995	1992	1992
2821	1	18083	2017	2017
2822	0	17967	1924	1924
2823	2	17963	1998	1998
2824	3	18044	1917	1917
2825	1	18016	1996	1996
2826	0	18397	1030	1030
2827	1	17948	1941	1941
2828	1	17958	2005	2005
2829	0	17968	1959	1959
2830	0	18398	1438	1438
2831	0	17977	1926	1926
2832	1	18096	1933	1933
2833	0	18054	1875	1875
2834	1	18057	1999	1999
2835	0	17987	1930	1930
2836	1	18017	1995	1995
2837	3	18041	2015	2015
2838	0	18138	1956	1956
2839	0	18399	1498	1498
2840	0	18024	1899	1899
2841	1	18023	1981	1981
2842	1	18114	2011	2011
2843	1	17958	2005	2005
2844	0	18166	1909	1909
2845	1	17984	1984	1984
2846	1	17986	1980	1980
2847	0	18078	1896	1896
2848	2	18022	1976	1976
2849	2	18400	1235	1235
2850	0	18067	1903	1903
2851	1	18401	1495	1495
2852	0	18156	1944	1944
2853	1	17958	2005	2005
2854	1	18026	1982	1982
2855	1	17955	2000	2000
2856	0	18031	1898	1898
2857	2	17963	1998	1998
2858	0	18010	1929	1929
2859	2	18402	1816	1816
2860	0	18109	1911	1911
2861	0	18036	1852	1852
2862	0	18403	1122	1122
2863	1	18021	2009	2009
2864	0	18071	1937	1937
2865	1	17966	1949	1949
2866	2	18016	1996	1996
2867	1	17958	2005	2005
2868	0	17999	1884	1884
2869	0	18024	1899	1899
2870	1	18013	2012	2012
2871	0	18116	1914	1914
2872	0	18004	1908	1908
2873	0	17975	1905	1905
2874	0	18404	1430	1430
2875	0	17999	1884	1884
2876	0	18405	1853	1853
2877	2	17963	1998	1998
2878	1	17995	1992	1992
2879	0	18406	1747	1747
2880	0	17949	1975	1975
2881	1	18104	1946	1946
2882	2	18058	2008	2008
2883	0	17998	1823	1823
2884	1	18045	1988	1988
2885	2	17989	1892	1892
2886	2	17965	2014	2014
2887	1	18013	2012	2012
2888	1	18058	2008	2008
2889	2	17948	1941	1941
2890	0	17971	1935	1935
2891	1	18407	1682	1682
2892	1	18091	1977	1977
2893	0	18087	1927	1927
2894	2	18057	1999	1999
2895	0	17989	1892	1892
2896	1	17990	1993	1993
2897	1	18127	1985	1985
2898	0	18004	1908	1908
2899	1	18236	1809	1809
2900	1	17968	1959	1959
2901	3	18051	1947	1947
2902	0	18160	1920	1920
2903	1	18037	1962	1962
2904	0	18077	1928	1928
2905	0	18087	1927	1927
2906	0	17979	1934	1934
2907	0	18087	1927	1927
2908	0	18153	1838	1838
2909	1	18041	2015	2015
2910	0	18015	1939	1939
2911	2	18045	1988	1988
2912	2	18017	1995	1995
2913	0	18166	1909	1909
2914	1	18083	2017	2017
2915	0	18092	1931	1931
2916	1	18083	2017	2017
2917	1	18081	1912	1912
2918	2	17980	2004	2004
2919	0	18014	1918	1918
2920	1	17956	1964	1964
2921	0	18151	1850	1850
2922	0	18387	1828	1828
2923	2	17962	1983	1983
2924	0	18014	1918	1918
2925	1	18022	1976	1976
2926	0	17971	1935	1935
2927	0	18011	1921	1921
2928	1	18022	1976	1976
2929	0	18123	1890	1890
2930	1	18070	1967	1967
2931	1	17981	1966	1966
2932	1	18073	1943	1943
2933	2	17962	1983	1983
2934	1	17969	2013	2013
2935	0	18139	1886	1886
2936	1	18041	2015	2015
2937	2	18379	1726	1726
2938	0	18080	1922	1922
2939	1	17971	1935	1935
2940	0	18048	1923	1923
2941	2	18087	1927	1927
2942	2	18045	1988	1988
2943	0	17948	1941	1941
2944	2	17958	2005	2005
2945	0	17999	1884	1884
2946	0	18138	1956	1956
2947	0	18010	1929	1929
2948	0	17957	1894	1894
2949	3	17982	1979	1979
2950	2	18104	1946	1946
2951	1	18367	1184	1184
2952	1	17969	2013	2013
2953	1	18039	1961	1961
2954	0	18127	1985	1985
2955	3	18114	2011	2011
2956	0	18178	1925	1925
2957	1	18023	1981	1981
2958	1	18408	0511	0511
2959	0	18087	1927	1927
2960	0	18048	1923	1923
2961	1	18073	1943	1943
2962	2	18022	1976	1976
2963	0	17977	1926	1926
2964	1	18017	1995	1995
2965	1	18110	1951	1951
2966	2	17959	2006	2006
2967	1	17956	1964	1964
2968	2	18105	2007	2007
2969	0	17991	1893	1893
2970	1	18409	1609	1609
2971	1	18410	1124	1124
2972	0	18010	1929	1929
2973	1	18134	1907	1907
2974	0	18071	1937	1937
2975	0	18044	1917	1917
2976	4	18235	1844	1844
2977	1	17949	1975	1975
2978	0	17983	1910	1910
2979	1	18244	1814	1814
2980	0	18024	1899	1899
2981	1	18411	1588	1588
2982	3	18041	2015	2015
2983	2	17990	1993	1993
2984	4	18134	1907	1907
2985	2	18412	1502	1502
2986	1	18413	0922	0922
2987	3	18012	1990	1990
2988	0	18110	1951	1951
2989	2	18069	1972	1972
2990	0	18117	1655	1655
2991	1	17978	1991	1991
2992	1	17986	1980	1980
2993	1	18355	1597	1597
2994	1	18108	1955	1955
2995	1	18021	2009	2009
2996	0	17950	1942	1942
2997	0	18134	1907	1907
2998	1	17965	2014	2014
2999	1	17980	2004	2004
3000	1	17992	1881	1881
3001	0	18081	1912	1912
3002	1	18414	0969	0969
3003	1	18033	2003	2003
3004	0	18004	1908	1908
3005	1	17990	1993	1993
3006	0	18096	1933	1933
3007	1	18017	1995	1995
3008	0	18143	1969	1969
3009	2	18033	2003	2003
3010	1	17980	2004	2004
3011	1	17950	1942	1942
3012	0	17983	1910	1910
3013	0	18043	1915	1915
3014	1	18028	1683	1683
3015	2	18074	1957	1957
3016	4	18015	1939	1939
3017	0	18024	1899	1899
3018	1	17995	1992	1992
3019	0	18154	1945	1945
3020	1	18415	1045	1045
3021	1	18033	2003	2003
3022	3	17951	2010	2010
3023	1	17982	1979	1979
3024	3	18057	1999	1999
3025	1	18058	2008	2008
3026	1	18069	1972	1972
3027	1	17965	2014	2014
3028	1	17978	1991	1991
3029	1	18071	1937	1937
3030	0	17979	1934	1934
3031	0	18031	1898	1898
3032	0	18014	1918	1918
3033	1	17965	2014	2014
3034	1	17969	2013	2013
3035	0	18109	1911	1911
3036	1	18033	2003	2003
3037	1	17969	2013	2013
3038	0	18001	1902	1902
3039	0	18073	1943	1943
3040	1	18002	1989	1989
3041	0	18088	1916	1916
3042	1	17990	1993	1993
3043	0	18077	1928	1928
3044	0	18416	1433	1433
3045	0	18417	1258	1258
3046	1	18255	1718	1718
3047	1	17965	2014	2014
3048	0	18067	1903	1903
3049	0	18044	1917	1917
3050	1	17949	1975	1975
3051	1	18002	1989	1989
3052	2	18127	1985	1985
3053	0	18044	1917	1917
3054	2	18057	1999	1999
3055	2	17956	1964	1964
3056	0	18019	1900	1900
3057	1	18101	2002	2002
3058	2	18043	1915	1915
3059	0	18418	1459	1459
3060	0	18134	1907	1907
3061	0	18010	1929	1929
3062	1	17978	1991	1991
3063	1	18021	2009	2009
3064	1	17951	2010	2010
3065	0	17991	1893	1893
3066	1	17951	2010	2010
3067	1	18121	1963	1963
3068	1	18081	1912	1912
3069	1	17973	2001	2001
3070	1	17971	1935	1935
3071	0	18081	1912	1912
3072	1	18166	1909	1909
3073	1	18134	1907	1907
3074	1	18045	1988	1988
3075	1	17990	1993	1993
3076	0	18095	1891	1891
3077	0	17989	1892	1892
3078	0	18185	1754	1754
3079	2	18026	1982	1982
3080	1	18065	1978	1978
3081	1	18068	1960	1960
3082	0	18044	1917	1917
3083	1	18419	1117	1117
3084	1	18111	1932	1932
3085	0	18420	1566	1566
3086	1	18178	1925	1925
3087	1	18421	1630	1630
3088	1	18017	1995	1995
3089	1	17980	2004	2004
3090	1	18102	1738	1738
3091	0	18045	1988	1988
3092	0	17978	1991	1991
3093	0	17987	1930	1930
3094	1	18422	1305	1305
3095	1	18423	1119	1119
3096	2	18065	1978	1978
3097	0	18139	1886	1886
3098	1	18031	1898	1898
3099	0	18081	1912	1912
3100	0	18424	1478	1478
3101	0	18086	1901	1901
3102	1	17968	1959	1959
3103	1	17973	2001	2001
3104	0	18088	1916	1916
3105	2	18417	1258	1258
3106	1	18002	1989	1989
3107	2	18045	1988	1988
3108	1	17965	2014	2014
3109	0	18088	1916	1916
3110	2	17995	1992	1992
3111	0	18425	1725	1725
3112	0	17971	1935	1935
3113	1	18127	1985	1985
3114	1	18426	1785	1785
3115	1	18051	1947	1947
3116	1	18427	0378	0378
3117	1	17980	2004	2004
3118	0	17975	1905	1905
3119	0	18428	1574	1574
3120	0	18164	1885	1885
3121	3	17951	2010	2010
3122	1	18112	1986	1986
3123	2	17987	1930	1930
3124	2	18111	1932	1932
3125	0	18196	1835	1835
3126	1	17985	1954	1954
3127	2	18111	1932	1932
3128	3	18114	2011	2011
3129	2	18012	1990	1990
3130	0	18051	1947	1947
3131	2	17966	1949	1949
3132	1	18012	1990	1990
3133	1	17952	1987	1987
3134	1	18035	1970	1970
3135	0	18166	1909	1909
3136	1	18160	1920	1920
3137	0	18149	1717	1717
3138	0	17949	1975	1975
3139	0	18429	1537	1537
3140	0	18123	1890	1890
3141	1	17948	1941	1941
3142	0	17967	1924	1924
3143	2	17973	2001	2001
3144	0	17996	1876	1876
3145	2	18092	1931	1931
3146	0	18096	1933	1933
3147	1	18096	1933	1933
3148	1	17984	1984	1984
3149	0	17957	1894	1894
3150	1	17952	1987	1987
3151	1	17963	1998	1998
3152	1	17951	2010	2010
3153	1	18016	1996	1996
3154	0	18078	1896	1896
3155	1	17978	1991	1991
3156	1	18065	1978	1978
3157	0	18152	1897	1897
3158	1	17958	2005	2005
3159	0	18024	1899	1899
3160	2	17972	1994	1994
3161	2	17980	2004	2004
3162	0	18006	1906	1906
3163	0	18002	1989	1989
3164	0	18004	1908	1908
3165	0	18156	1944	1944
3166	1	17985	1954	1954
3167	1	17960	1974	1974
3168	3	18017	1995	1995
3169	1	17952	1987	1987
3170	0	18123	1890	1890
3171	1	17980	2004	2004
3172	0	18080	1922	1922
3173	2	17949	1975	1975
3174	0	18027	1965	1965
3175	1	18430	1396	1396
3176	1	18022	1976	1976
3177	1	18013	2012	2012
3178	0	18004	1908	1908
3179	1	18041	2015	2015
3180	0	18157	1861	1861
3181	0	18087	1927	1927
3182	1	18188	1854	1854
3183	0	18178	1925	1925
3184	0	17983	1910	1910
3185	0	18037	1962	1962
3186	2	18058	2008	2008
3187	1	18105	2007	2007
3188	0	18431	1462	1462
3189	1	18343	1572	1572
3190	0	17971	1935	1935
3191	1	18013	2012	2012
3192	3	18037	1962	1962
3193	1	18026	1982	1982
3194	0	17983	1910	1910
3195	0	18095	1891	1891
3196	0	17949	1975	1975
3197	0	18078	1896	1896
3198	1	18033	2003	2003
3199	1	17962	1983	1983
3200	0	18432	1858	1858
3201	1	17959	2006	2006
3202	1	18002	1989	1989
3203	0	18248	1820	1820
3204	0	18076	1872	1872
3205	1	17956	1964	1964
3206	0	18109	1911	1911
3207	0	17987	1930	1930
3208	0	18043	1915	1915
3209	1	18114	2011	2011
3210	3	17965	2014	2014
3211	0	18042	1862	1862
3212	4	18154	1945	1945
3213	0	18278	1819	1819
3214	1	18340	1534	1534
3215	0	18080	1922	1922
3216	0	18006	1906	1906
3217	0	18066	1940	1940
3218	2	17972	1994	1994
3219	1	18433	1159	1159
3220	0	18048	1923	1923
3221	1	18022	1976	1976
3222	0	18074	1957	1957
3223	0	18081	1912	1912
3224	1	17995	1992	1992
3225	1	18029	1882	1882
3226	0	18178	1925	1925
3227	1	18060	1973	1973
3228	0	18178	1925	1925
3229	1	18101	2002	2002
3230	1	17969	2013	2013
3231	0	17977	1926	1926
3232	0	18088	1916	1916
3233	1	18016	1996	1996
3234	0	18086	1901	1901
3235	0	17991	1893	1893
3236	1	18101	2002	2002
3237	1	18033	2003	2003
3238	0	18219	1866	1866
3239	1	17993	1948	1948
3240	0	18006	1906	1906
3241	0	18230	1380	1380
3242	1	18127	1985	1985
3243	2	17958	2005	2005
3244	1	17948	1941	1941
3245	0	18075	1813	1813
3246	3	18164	1885	1885
3247	3	18044	1917	1917
3248	0	18132	1880	1880
3249	0	18010	1929	1929
3250	0	18073	1943	1943
3251	2	18049	1869	1869
3252	1	17958	2005	2005
3253	1	17965	2014	2014
3254	0	18107	1968	1968
3255	1	17978	1991	1991
3256	0	18434	1221	1221
3257	0	18080	1922	1922
3258	1	17978	1991	1991
3259	0	18132	1880	1880
3260	1	17951	2010	2010
3261	0	18004	1908	1908
3262	1	18071	1937	1937
3263	1	18435	1450	1450
3264	3	17949	1975	1975
3265	0	18182	1830	1830
3266	2	18436	0911	0911
3267	1	18096	1933	1933
3268	1	18013	2012	2012
3269	3	17973	2001	2001
3270	1	18060	1973	1973
3271	1	18015	1939	1939
3272	1	17969	2013	2013
3273	0	18133	1879	1879
3274	1	18020	1895	1895
3275	1	17970	1971	1971
3276	1	17959	2006	2006
3277	1	17978	1991	1991
3278	0	18138	1956	1956
3279	2	18091	1977	1977
3280	0	18222	1874	1874
3281	0	18148	1865	1865
3282	1	18013	2012	2012
3283	1	18268	1774	1774
3284	0	18111	1932	1932
3285	0	18166	1909	1909
3286	3	18022	1976	1976
3287	0	18222	1874	1874
3288	1	17951	2010	2010
3289	1	17973	2001	2001
3290	1	18016	1996	1996
3291	0	18178	1925	1925
3292	0	18096	1933	1933
3293	0	18092	1931	1931
3294	2	17984	1984	1984
3295	2	18139	1886	1886
3296	0	18437	0335	0335
3297	3	18051	1947	1947
3298	0	18160	1920	1920
3299	2	17951	2010	2010
3300	2	18016	1996	1996
3301	0	18389	1792	1792
3302	2	18438	0285	0285
3303	1	18057	1999	1999
3304	1	17978	1991	1991
3305	2	17949	1975	1975
3306	1	18058	2008	2008
3307	0	18044	1917	1917
3308	1	17965	2014	2014
3309	0	18134	1907	1907
3310	0	17956	1964	1964
3311	0	18316	0980	0980
3312	0	18439	1086	1086
3313	2	18057	1999	1999
3314	3	18083	2017	2017
3315	1	17969	2013	2013
3316	0	18044	1917	1917
3317	1	18013	2012	2012
3318	0	18152	1897	1897
3319	2	18440	1575	1575
3320	0	18152	1897	1897
3321	1	18043	1915	1915
3322	1	17984	1984	1984
3323	1	17972	1994	1994
3324	0	18071	1937	1937
3325	0	17981	1966	1966
3326	1	17973	2001	2001
3327	1	18101	2002	2002
3328	1	17982	1979	1979
3329	0	17967	1924	1924
3330	0	18047	1887	1887
3331	0	17977	1926	1926
3332	1	17993	1948	1948
3333	1	18123	1890	1890
3334	0	18087	1927	1927
3335	2	17963	1998	1998
3336	0	18178	1925	1925
3337	1	17995	1992	1992
3338	0	18441	1466	1466
3339	0	18077	1928	1928
3340	0	18442	1345	1345
3341	0	18047	1887	1887
3342	2	17959	2006	2006
3343	1	18033	2003	2003
3344	3	18022	1976	1976
3345	2	18035	1970	1970
3346	4	18089	1793	1793
3347	2	18060	1973	1973
3348	0	18022	1976	1976
3349	1	18443	1148	1148
3350	1	18091	1977	1977
3351	1	18070	1967	1967
3352	0	18152	1897	1897
3353	0	18011	1921	1921
3354	1	18037	1962	1962
3355	3	17958	2005	2005
3356	1	17962	1983	1983
3357	0	18444	1185	1185
3358	0	18081	1912	1912
3359	0	18119	1889	1889
3360	0	18178	1925	1925
3361	0	17962	1983	1983
3362	1	18445	1439	1439
3363	2	18069	1972	1972
3364	0	17984	1984	1984
3365	1	18057	1999	1999
3366	0	18156	1944	1944
3367	0	18099	1883	1883
3368	1	17957	1894	1894
3369	3	18107	1968	1968
3370	0	17961	1904	1904
3371	2	18057	1999	1999
3372	1	17960	1974	1974
3373	3	17949	1975	1975
3374	0	17962	1983	1983
3375	2	17951	2010	2010
3376	1	18222	1874	1874
3377	1	17978	1991	1991
3378	0	18132	1880	1880
3379	0	18025	1952	1952
3380	1	17988	2016	2016
3381	1	18073	1943	1943
3382	1	17951	2010	2010
3383	0	18038	1919	1919
3384	1	17980	2004	2004
3385	1	17984	1984	1984
3386	1	17995	1992	1992
3387	0	18100	1868	1868
3388	1	18081	1912	1912
3389	1	17982	1979	1979
3390	1	17955	2000	2000
3391	3	17981	1966	1966
3392	0	18178	1925	1925
3393	3	18013	2012	2012
3394	0	18086	1901	1901
3395	1	17980	2004	2004
3396	0	18051	1947	1947
3397	1	18446	1445	1445
3398	1	18228	1831	1831
3399	0	18014	1918	1918
3400	1	18023	1981	1981
3401	0	18011	1921	1921
3402	0	18233	1859	1859
3403	0	18447	1571	1571
1897	0	18448	1523	1523
3404	1	18033	2003	2003
3405	2	17959	2006	2006
3406	1	17962	1983	1983
3407	1	18044	1917	1917
3408	0	18116	1914	1914
3409	1	18449	0840	0840
3410	1	18105	2007	2007
3411	1	17989	1892	1892
3412	2	18101	2002	2002
3413	1	17990	1993	1993
3414	1	17971	1935	1935
3415	0	18150	1837	1837
3416	1	17959	2006	2006
3417	1	18041	2015	2015
3418	0	18450	0852	0852
3419	0	17982	1979	1979
3420	1	18066	1940	1940
3421	0	18088	1916	1916
3422	1	17973	2001	2001
3423	1	18114	2011	2011
3424	0	18108	1955	1955
3425	0	18166	1909	1909
3426	1	17984	1984	1984
3427	0	18078	1896	1896
3428	0	18451	1769	1769
3429	0	17977	1926	1926
3430	0	18452	1012	1012
3431	0	18004	1908	1908
3432	1	18009	1997	1997
3433	2	18148	1865	1865
3434	1	18051	1947	1947
3435	1	18041	2015	2015
3436	0	17968	1959	1959
3437	0	18151	1850	1850
3438	0	17996	1876	1876
3439	3	18065	1978	1978
3440	1	17959	2006	2006
3441	0	18154	1945	1945
3442	1	18453	1729	1729
3443	0	17987	1930	1930
3444	0	18025	1952	1952
3445	0	18104	1946	1946
3446	0	17983	1910	1910
3447	1	17972	1994	1994
3448	1	17969	2013	2013
3449	0	18027	1965	1965
3450	0	18134	1907	1907
3451	2	18080	1922	1922
3452	0	18134	1907	1907
3453	0	18025	1952	1952
3454	1	18068	1960	1960
3455	0	18081	1912	1912
3456	0	18454	1629	1629
3457	0	18014	1918	1918
3458	0	18051	1947	1947
3459	2	18136	1938	1938
3460	1	18069	1972	1972
3461	0	18139	1886	1886
3462	0	18038	1919	1919
3463	0	18088	1916	1916
3464	1	18138	1956	1956
3465	0	18143	1969	1969
3466	1	18022	1976	1976
3467	1	18107	1968	1968
3468	0	18080	1922	1922
3469	2	17978	1991	1991
3470	1	17955	2000	2000
3471	0	18077	1928	1928
3472	0	18006	1906	1906
3473	2	17959	2006	2006
3474	1	18156	1944	1944
3475	2	18009	1997	1997
3476	3	18418	1459	1459
3477	0	18134	1907	1907
3478	1	18060	1973	1973
3479	1	17973	2001	2001
3480	0	18055	1800	1800
3481	2	18045	1988	1988
3482	0	18150	1837	1837
3483	0	18014	1918	1918
3484	0	18178	1925	1925
3485	0	18006	1906	1906
3486	0	18066	1940	1940
3487	1	18074	1957	1957
3488	1	18026	1982	1982
3489	1	18083	2017	2017
3490	0	18011	1921	1921
3491	1	18112	1986	1986
3492	0	17994	1781	1781
3493	1	17984	1984	1984
3494	0	18096	1933	1933
3495	0	18091	1977	1977
3496	0	18178	1925	1925
3497	0	18119	1889	1889
3498	0	17996	1876	1876
3499	1	17969	2013	2013
3500	1	18080	1922	1922
3501	1	18037	1962	1962
3502	0	18455	1368	1368
3503	0	18010	1929	1929
3504	1	17995	1992	1992
3505	0	18156	1944	1944
3506	0	18092	1931	1931
3507	2	18057	1999	1999
3508	1	17980	2004	2004
3509	1	18052	1856	1856
3510	0	18153	1838	1838
3511	1	18096	1933	1933
3512	2	17952	1987	1987
3513	1	18071	1937	1937
3514	1	18297	1435	1435
3515	0	18039	1961	1961
3516	1	18136	1938	1938
3517	1	18017	1995	1995
3518	2	17951	2010	2010
3519	2	18456	1098	1098
3520	0	17989	1892	1892
3521	0	18022	1976	1976
3522	4	18114	2011	2011
3523	1	17956	1964	1964
3524	0	17970	1971	1971
3525	0	18001	1902	1902
3526	1	18112	1986	1986
3527	0	18136	1938	1938
3528	0	18014	1918	1918
3529	0	18024	1899	1899
3530	1	18156	1944	1944
3531	1	18105	2007	2007
3532	0	18038	1919	1919
3533	0	17971	1935	1935
3534	0	18043	1915	1915
3535	0	18072	1851	1851
3536	0	18019	1900	1900
3537	1	17951	2010	2010
3538	0	18029	1882	1882
3539	0	18142	1870	1870
3540	0	18457	1188	1188
3541	2	18013	2012	2012
3542	1	17977	1926	1926
3543	2	18063	1806	1806
3544	0	18458	1403	1403
3545	0	18131	1878	1878
3546	0	18052	1856	1856
3547	1	18101	2002	2002
3548	2	18426	1785	1785
3549	3	18041	2015	2015
3550	0	18333	1847	1847
3551	1	18459	1448	1448
3552	0	18460	1782	1782
3553	1	18095	1891	1891
3554	1	18344	1796	1796
3555	1	18017	1995	1995
3556	0	18088	1916	1916
3557	0	17977	1926	1926
3558	1	18123	1890	1890
3559	1	18002	1989	1989
3560	1	18009	1997	1997
3561	0	18142	1870	1870
3562	2	18107	1968	1968
3563	0	18044	1917	1917
3564	2	18023	1981	1981
3565	0	18077	1928	1928
3566	0	18095	1891	1891
3567	2	18068	1960	1960
3568	2	18163	1130	1130
3569	1	18121	1963	1963
3570	2	17985	1954	1954
3571	0	18461	1654	1654
3572	3	18101	2002	2002
3573	1	17958	2005	2005
3574	0	18022	1976	1976
3575	2	18101	2002	2002
3576	3	17955	2000	2000
3577	0	18345	1666	1666
3578	1	17962	1983	1983
3579	2	17955	2000	2000
3580	1	18069	1972	1972
3581	1	18037	1962	1962
3582	2	18105	2007	2007
3583	0	18453	1729	1729
3584	0	18131	1878	1878
3585	0	18100	1868	1868
3586	0	18178	1925	1925
3587	0	18462	1234	1234
3588	0	18109	1911	1911
3589	1	18041	2015	2015
3590	0	18088	1916	1916
3591	0	18139	1886	1886
3592	0	18134	1907	1907
3593	1	18068	1960	1960
3594	0	18463	1110	1110
3595	1	17959	2006	2006
3596	0	18133	1879	1879
3597	1	18114	2011	2011
3598	1	18033	2003	2003
3599	0	17961	1904	1904
3600	1	18037	1962	1962
3601	1	17958	2005	2005
3602	0	18123	1890	1890
3603	1	18138	1956	1956
3604	0	18235	1844	1844
3605	1	17995	1992	1992
3606	1	17969	2013	2013
3607	1	18083	2017	2017
3608	1	18241	1690	1690
3609	0	18051	1947	1947
3610	0	18235	1844	1844
3611	1	18136	1938	1938
3612	1	18101	2002	2002
3613	1	17987	1930	1930
3614	0	18049	1869	1869
3615	3	18016	1996	1996
3616	0	18106	1950	1950
3617	1	18037	1962	1962
3618	0	18006	1906	1906
3619	3	18058	2008	2008
3620	0	18464	1090	1090
3621	2	18465	0927	0927
3622	0	18466	1118	1118
3623	3	18012	1990	1990
3624	1	17972	1994	1994
3625	1	18091	1977	1977
3626	2	18317	1877	1877
3627	1	18021	2009	2009
3628	1	18041	2015	2015
3629	1	18026	1982	1982
3630	2	18219	1866	1866
3631	1	17990	1993	1993
3632	1	18009	1997	1997
3633	0	18031	1898	1898
3634	1	17982	1979	1979
3635	1	18009	1997	1997
3636	2	18063	1806	1806
3637	0	18467	1465	1465
3638	0	18004	1908	1908
3639	1	18039	1961	1961
3640	1	18320	1860	1860
3641	1	17972	1994	1994
3642	3	18045	1988	1988
3643	1	18148	1865	1865
3644	0	18011	1921	1921
3645	2	18022	1976	1976
3646	1	18022	1976	1976
3647	2	17980	2004	2004
3648	0	18081	1912	1912
3649	0	18134	1907	1907
3650	1	18041	2015	2015
3651	1	18156	1944	1944
3652	0	18006	1906	1906
3653	0	17960	1974	1974
3654	0	18313	1863	1863
3655	2	18137	1824	1824
3656	0	18179	1060	1060
3657	1	17995	1992	1992
3658	3	18045	1988	1988
3659	0	18031	1898	1898
3660	1	17980	2004	2004
3661	2	18127	1985	1985
3662	1	18065	1978	1978
3663	2	17960	1974	1974
3664	0	18087	1927	1927
3665	1	18233	1859	1859
3666	0	18116	1914	1914
3667	1	17956	1964	1964
3668	1	18460	1782	1782
3669	2	18063	1806	1806
3670	2	18046	1958	1958
3671	1	17972	1994	1994
3672	0	18077	1928	1928
3673	2	18016	1996	1996
3674	3	17963	1998	1998
3675	0	18080	1922	1922
3676	0	18432	1858	1858
3677	0	18123	1890	1890
3678	1	18017	1995	1995
3679	1	18058	2008	2008
3680	1	17951	2010	2010
3681	0	17961	1904	1904
3682	1	18114	2011	2011
3683	1	18060	1973	1973
3684	3	17988	2016	2016
3685	3	18105	2007	2007
3686	0	18160	1920	1920
3687	2	18058	2008	2008
3688	0	18077	1928	1928
3689	2	18017	1995	1995
3690	1	18112	1986	1986
3691	1	17949	1975	1975
3692	1	17990	1993	1993
3693	0	18003	1913	1913
3694	0	17966	1949	1949
3695	1	17973	2001	2001
3696	0	18116	1914	1914
3697	1	17985	1954	1954
3698	1	18112	1986	1986
3699	1	17966	1949	1949
3700	1	17951	2010	2010
3701	1	18110	1951	1951
3702	2	18087	1927	1927
3703	0	18020	1895	1895
3704	1	18003	1913	1913
3705	2	18468	1727	1727
2819	0	18469	1076	1076
3706	1	17984	1984	1984
3707	1	18112	1986	1986
3708	0	18100	1868	1868
3709	0	18265	1817	1817
3710	0	18080	1922	1922
3711	3	18002	1989	1989
3712	3	17956	1964	1964
3713	1	18066	1940	1940
3714	0	18071	1937	1937
3715	0	18043	1915	1915
3716	2	18057	1999	1999
3717	0	17977	1926	1926
3718	0	18004	1908	1908
3719	1	18033	2003	2003
3720	0	18080	1922	1922
3721	1	18069	1972	1972
3722	1	18006	1906	1906
3723	0	18278	1819	1819
3724	2	17949	1975	1975
3725	0	18065	1978	1978
3726	0	18044	1917	1917
3727	1	18470	1325	1325
3728	1	17969	2013	2013
3729	0	18051	1947	1947
3730	0	18183	1833	1833
3731	1	18091	1977	1977
3732	0	18104	1946	1946
3733	0	18116	1914	1914
3734	0	18471	1633	1633
3735	1	18023	1981	1981
3736	0	18043	1915	1915
3737	2	18110	1951	1951
3738	0	18154	1945	1945
3739	1	18127	1985	1985
3740	1	18023	1981	1981
3741	0	18136	1938	1938
3742	2	17959	2006	2006
3743	0	18090	1799	1799
3744	1	18068	1960	1960
3745	1	17950	1942	1942
3746	0	18006	1906	1906
3747	2	17972	1994	1994
3748	0	18031	1898	1898
3749	0	18043	1915	1915
3750	1	18041	2015	2015
3751	0	17979	1934	1934
3752	0	18109	1911	1911
3753	0	17977	1926	1926
3754	1	18040	1936	1936
3755	1	17978	1991	1991
3756	2	18001	1902	1902
3757	0	18472	1488	1488
3758	1	18154	1945	1945
3759	0	17991	1893	1893
3760	0	17991	1893	1893
3761	1	18012	1990	1990
3762	3	17980	2004	2004
3763	0	18031	1898	1898
3764	1	18134	1907	1907
3765	0	18073	1943	1943
3766	1	17958	2005	2005
3767	1	17970	1971	1971
3768	1	18038	1919	1919
3769	0	18473	1470	1470
3770	1	18474	1676	1676
3771	0	18388	1414	1414
3772	0	18112	1986	1986
3773	1	18046	1958	1958
3774	0	18475	1529	1529
3775	0	17948	1941	1941
3776	1	18014	1918	1918
3777	2	18366	1715	1715
3778	2	17952	1987	1987
3779	2	17958	2005	2005
3780	2	18009	1997	1997
3781	1	17952	1987	1987
3782	1	17995	1992	1992
3783	1	17966	1949	1949
3784	1	18039	1961	1961
3785	1	18476	1150	1150
3786	2	18085	1953	1953
3787	1	18121	1963	1963
3788	1	18026	1982	1982
3789	0	18477	1759	1759
3790	1	17990	1993	1993
3791	1	18010	1929	1929
3792	2	18435	1450	1450
3793	0	18133	1879	1879
3794	1	17965	2014	2014
3795	1	17960	1974	1974
3796	0	18042	1862	1862
3797	0	18055	1800	1800
3798	1	18107	1968	1968
3799	0	18119	1889	1889
3800	1	17959	2006	2006
3801	0	18031	1898	1898
3802	0	17997	1888	1888
3803	0	18178	1925	1925
3804	0	18086	1901	1901
3805	1	18057	1999	1999
3806	0	17967	1924	1924
